;whoid;correspid;whoid_name;correspid_name
678;#per1;#org12;Jesus;Priester
679;#per1;#org25;Jesus;Älteste
680;#per1;#org0;Jesus;Leute
681;#per1;#org0;Jesus;Leute
682;#per1;#org0;Jesus;Leute
683;#per1;#org0;Jesus;Leute
684;#per1;#org0;Jesus;Leute
685;#per1;#org0;Jesus;Leute
686;#per1;#org0;Jesus;Leute
687;#per1;#org0;Jesus;Leute
688;#per1;#org0;Jesus;Leute
689;#per1;#org0;Jesus;Leute
690;#per1;#org0;Jesus;Leute
691;#per1;#org0;Jesus;Leute
692;#per1;#org0;Jesus;Leute
693;#per1;#org2;Jesus;Pharisäer
694;#per1;#org9;Jesus;Horadianer
695;#per1;#org2;Jesus;Pharisäer
696;#per1;#org9;Jesus;Horadianer
697;#per1;#org2;Jesus;Pharisäer
698;#per1;#org9;Jesus;Horadianer
699;#per1;#org2;Jesus;Pharisäer
700;#per1;#org9;Jesus;Horadianer
701;#per1;#org7;Jesus;Saduzäer
702;#per1;#org7;Jesus;Saduzäer
703;#per1;#org7;Jesus;Saduzäer
704;#per1;#org7;Jesus;Saduzäer
705;#per1;#org2;Jesus;Pharisäer
706;#per1;#org2;Jesus;Pharisäer
707;#per1;#org2;Jesus;Pharisäer
708;#per1;#org2;Jesus;Pharisäer
709;#per1;#org2;Jesus;Pharisäer
710;#per1;#org2;Jesus;Pharisäer
711;#per1;#org2;Jesus;Pharisäer
712;#per1;#org2;Jesus;Pharisäer
713;#per1;#org0;Jesus;Leute
714;#per1;#org3;Jesus;Jünger
715;#per1;#org0;Jesus;Leute
716;#per1;#org3;Jesus;Jünger
717;#per1;#org0;Jesus;Leute
718;#per1;#org3;Jesus;Jünger
719;#per1;#org0;Jesus;Leute
720;#per1;#org3;Jesus;Jünger
721;#per1;#org0;Jesus;Leute
722;#per1;#org3;Jesus;Jünger
723;#per1;#org0;Jesus;Leute
724;#per1;#org3;Jesus;Jünger
725;#per1;#org0;Jesus;Leute
726;#per1;#org3;Jesus;Jünger
727;#per1;#org0;Jesus;Leute
728;#per1;#org3;Jesus;Jünger
729;#per1;#org0;Jesus;Leute
730;#per1;#org3;Jesus;Jünger
731;#per1;#org0;Jesus;Leute
732;#per1;#org3;Jesus;Jünger
733;#per1;#org0;Jesus;Leute
734;#per1;#org3;Jesus;Jünger
735;#per1;#org0;Jesus;Leute
736;#per1;#org3;Jesus;Jünger
737;#per1;#org0;Jesus;Leute
738;#per1;#org3;Jesus;Jünger
739;#per1;#org0;Jesus;Leute
740;#per1;#org3;Jesus;Jünger
741;#per1;#org0;Jesus;Leute
742;#per1;#org3;Jesus;Jünger
743;#per1;#org0;Jesus;Leute
744;#per1;#org3;Jesus;Jünger
745;#per1;#org0;Jesus;Leute
746;#per1;#org3;Jesus;Jünger
747;#per1;#org0;Jesus;Leute
748;#per1;#org3;Jesus;Jünger
749;#per1;#org0;Jesus;Leute
750;#per1;#org3;Jesus;Jünger
751;#per1;#org0;Jesus;Leute
752;#per1;#org3;Jesus;Jünger
753;#per1;#org0;Jesus;Leute
754;#per1;#org3;Jesus;Jünger
755;#per1;#org0;Jesus;Leute
756;#per1;#org3;Jesus;Jünger
757;#per1;#org0;Jesus;Leute
758;#per1;#org3;Jesus;Jünger
759;#per1;#org0;Jesus;Leute
760;#per1;#org3;Jesus;Jünger
761;#per1;#org0;Jesus;Leute
762;#per1;#org3;Jesus;Jünger
763;#per1;#org0;Jesus;Leute
764;#per1;#org3;Jesus;Jünger
765;#per1;#org0;Jesus;Leute
766;#per1;#org3;Jesus;Jünger
767;#per1;#org0;Jesus;Leute
768;#per1;#org3;Jesus;Jünger
769;#per1;#org0;Jesus;Leute
770;#per1;#org3;Jesus;Jünger
771;#per1;#org0;Jesus;Leute
772;#per1;#org3;Jesus;Jünger
773;#per1;#org0;Jesus;Leute
774;#per1;#org3;Jesus;Jünger
775;#per1;#org0;Jesus;Leute
776;#per1;#org3;Jesus;Jünger
777;#per1;#org0;Jesus;Leute
778;#per1;#org3;Jesus;Jünger
779;#per1;#org0;Jesus;Leute
780;#per1;#org3;Jesus;Jünger
781;#per1;#org0;Jesus;Leute
782;#per1;#org3;Jesus;Jünger
783;#per1;#org0;Jesus;Leute
784;#per1;#org3;Jesus;Jünger
785;#per1;#org0;Jesus;Leute
786;#per1;#org3;Jesus;Jünger
787;#per1;#org0;Jesus;Leute
788;#per1;#org3;Jesus;Jünger
789;#per1;#org3;Jesus;Jünger
790;#per1;#org3;Jesus;Jünger
791;#per1;#org3;Jesus;Jünger
792;#per1;#org3;Jesus;Jünger
793;#per1;#org3;Jesus;Jünger
794;#per1;#org3;Jesus;Jünger
795;#per1;#org3;Jesus;Jünger
796;#per1;#org3;Jesus;Jünger
797;#per1;#org3;Jesus;Jünger
798;#per1;#org3;Jesus;Jünger
799;#per1;#org3;Jesus;Jünger
800;#per1;#org3;Jesus;Jünger
801;#per1;#org3;Jesus;Jünger
802;#per1;#org3;Jesus;Jünger
803;#per1;#org3;Jesus;Jünger
804;#per1;#org3;Jesus;Jünger
805;#per1;#org3;Jesus;Jünger
806;#per1;#org3;Jesus;Jünger
807;#per1;#org3;Jesus;Jünger
808;#per1;#org3;Jesus;Jünger
809;#per1;#org3;Jesus;Jünger
810;#per1;#org3;Jesus;Jünger
811;#per1;#org3;Jesus;Jünger
812;#per1;#org3;Jesus;Jünger
813;#per1;#org3;Jesus;Jünger
814;#per1;#org3;Jesus;Jünger
815;#per1;#org3;Jesus;Jünger
816;#per1;#org3;Jesus;Jünger
817;#per1;#org3;Jesus;Jünger
818;#per1;#org3;Jesus;Jünger
819;#per1;#org3;Jesus;Jünger
820;#per1;#org3;Jesus;Jünger
821;#per1;#org3;Jesus;Jünger
822;#per1;#org3;Jesus;Jünger
823;#per1;#org3;Jesus;Jünger
824;#per1;#org3;Jesus;Jünger
825;#per1;#org3;Jesus;Jünger
826;#per1;#org3;Jesus;Jünger
827;#per1;#org3;Jesus;Jünger
828;#per1;#org3;Jesus;Jünger
829;#per1;#org3;Jesus;Jünger
830;#per1;#org3;Jesus;Jünger
831;#per1;#org3;Jesus;Jünger
832;#per1;#org3;Jesus;Jünger
833;#per1;#org3;Jesus;Jünger
834;#per1;#org3;Jesus;Jünger
835;#per1;#org3;Jesus;Jünger
836;#per1;#org3;Jesus;Jünger
837;#per1;#org3;Jesus;Jünger
838;#per1;#org3;Jesus;Jünger
839;#per1;#org3;Jesus;Jünger
840;#per1;#org3;Jesus;Jünger
841;#per1;#org3;Jesus;Jünger
842;#per1;#org3;Jesus;Jünger
843;#per1;#org3;Jesus;Jünger
844;#per1;#org3;Jesus;Jünger
845;#per1;#org3;Jesus;Jünger
846;#per1;#org3;Jesus;Jünger
847;#per1;#org3;Jesus;Jünger
848;#per1;#org3;Jesus;Jünger
849;#per1;#org3;Jesus;Jünger
850;#per1;#org3;Jesus;Jünger
851;#per1;#org3;Jesus;Jünger
852;#per1;#org3;Jesus;Jünger
853;#per1;#org3;Jesus;Jünger
854;#per1;#org3;Jesus;Jünger
855;#per1;#org3;Jesus;Jünger
856;#per1;#org3;Jesus;Jünger
857;#per1;#org3;Jesus;Jünger
858;#per1;#org3;Jesus;Jünger
859;#per1;#org3;Jesus;Jünger
860;#per1;#org3;Jesus;Jünger
861;#per1;#org3;Jesus;Jünger
862;#per1;#org3;Jesus;Jünger
863;#per1;#org3;Jesus;Jünger
864;#per1;#org3;Jesus;Jünger
865;#per1;#org3;Jesus;Jünger
866;#per1;#org3;Jesus;Jünger
867;#per1;#org3;Jesus;Jünger
868;#per1;#org3;Jesus;Jünger
869;#per1;#org3;Jesus;Jünger
870;#per1;#org3;Jesus;Jünger
871;#per1;#org3;Jesus;Jünger
872;#per1;#org18;Jesus;Gläubige
873;#per1;#org3;Jesus;Jünger
874;#per1;#org3;Jesus;Jünger
875;#per1;#org3;Jesus;Jünger
876;#per1;#org3;Jesus;Jünger
877;#per1;#org3;Jesus;Jünger
878;#per1;#org3;Jesus;Jünger
879;#per1;#org18;Jesus;Gläubige
880;#per1;#org3;Jesus;Jünger
881;#per1;#org18;Jesus;Gläubige
882;#per1;#org3;Jesus;Jünger
883;#per1;#org18;Jesus;Gläubige
884;#per1;#org3;Jesus;Jünger
885;#per1;#org18;Jesus;Gläubige
886;#per1;#org3;Jesus;Jünger
887;#per1;#org3;Jesus;Jünger
888;#per1;#org19;Jesus;Nichtgläubige
889;#per1;#org3;Jesus;Jünger
890;#per1;#org3;Jesus;Jünger
891;#per1;#org3;Jesus;Jünger
892;#per1;#per58;Jesus;Maria Magdalena
893;#per1;#org3;Jesus;Jünger
894;#per1;#per58;Jesus;Maria Magdalena
895;#per1;#org3;Jesus;Jünger
896;#per1;#per58;Jesus;Maria Magdalena
897;#per1;#org3;Jesus;Jünger
898;#per1;#per58;Jesus;Maria Magdalena
899;#per1;#org3;Jesus;Jünger
900;#per1;#org3;Jesus;Jünger
901;#per1;#org3;Jesus;Jünger
902;#per1;#org3;Jesus;Jünger
903;#per1;#per34;Jesus;Judas Iskariot
904;#per1;#org3;Jesus;Jünger
905;#per1;#org3;Jesus;Jünger
906;#per1;#org3;Jesus;Jünger
907;#per1;#org3;Jesus;Jünger
908;#per1;#org3;Jesus;Jünger
909;#per1;#per21;Jesus;Simon Petrus
910;#per1;#org3;Jesus;Jünger
911;#per1;#per21;Jesus;Simon Petrus
912;#per1;#per22;Jesus;Andreas
913;#per1;#per23;Jesus;Jakobus
914;#per1;#per14;Jesus;Gott
915;#per1;#per21;Jesus;Simon Petrus
916;#per1;#per22;Jesus;Andreas
917;#per1;#per23;Jesus;Jakobus
918;#per1;#per21;Jesus;Simon Petrus
919;#per1;#per22;Jesus;Andreas
920;#per1;#per23;Jesus;Jakobus
921;#per1;#per14;Jesus;Gott
922;#per1;#per21;Jesus;Simon Petrus
923;#per1;#per22;Jesus;Andreas
924;#per1;#per23;Jesus;Jakobus
925;#per1;#per21;Jesus;Simon Petrus
926;#per1;#per22;Jesus;Andreas
927;#per1;#per23;Jesus;Jakobus
928;#per1;#per34;Jesus;Judas Iskariot
929;#per1;#per21;Jesus;Simon Petrus
930;#per1;#per21;Jesus;Simon Petrus
931;#per1;#per21;Jesus;Simon Petrus
932;#per1;#org0;Jesus;Leute
933;#per1;#org0;Jesus;Leute
934;#per1;#org0;Jesus;Leute
935;#per1;#per48;Jesus;Kaiphas
936;#per1;#per21;Jesus;Simon Petrus
937;#per1;#per50;Jesus;Pilatus
938;#per1;#org0;Jesus;Leute
939;#per1;#per14;Jesus;Gott
940;#per1;#per14;Jesus;Gott
941;#per1;#per58;Jesus;Maria Magdalena
942;#per1;#per59;Jesus;Maria
943;#per1;#per58;Jesus;Maria Magdalena
944;#per1;#per59;Jesus;Maria
945;#per1;#org3;Jesus;Jünger
946;#per1;#org3;Jesus;Jünger
947;#per1;#org3;Jesus;Jünger
948;#per14;#org0;Gott;Leute
949;#per14;#org0;Gott;Leute
950;#per14;#org18;Gott;Gläubige
951;#per14;#org18;Gott;Gläubige
952;#per20;#per1;Teufel;Jesus
953;#per20;#per1;Teufel;Jesus
954;#per20;#per1;Teufel;Jesus
955;#org15;#per1;Kranke;Jesus
956;#org15;#per1;Kranke;Jesus
957;#org15;#per1;Kranke;Jesus
958;#org15;#per1;Kranke;Jesus
959;#per57;#per1;Zenturio;Jesus
960;#per57;#per1;Zenturio;Jesus
961;#per57;#per0;Zenturio;nicht identifizierte Person
962;#org3;#per1;Jünger;Jesus
963;#org3;#per1;Jünger;Jesus
964;#org3;#per1;Jünger;Jesus
965;#org3;#per1;Jünger;Jesus
966;#org3;#org0;Jünger;Leute
967;#org3;#per1;Jünger;Jesus
968;#org3;#per1;Jünger;Jesus
969;#org3;#per1;Jünger;Jesus
970;#org3;#per1;Jünger;Jesus
971;#org3;#org0;Jünger;Leute
972;#org3;#per1;Jünger;Jesus
973;#org3;#per1;Jünger;Jesus
974;#org3;#per1;Jünger;Jesus
975;#org3;#per1;Jünger;Jesus
976;#org3;#org3;Jünger;Jünger
977;#org3;#per1;Jünger;Jesus
978;#org3;#per1;Jünger;Jesus
979;#org3;#per1;Jünger;Jesus
980;#org3;#per1;Jünger;Jesus
981;#org3;#per1;Jünger;Jesus
982;#org3;#per1;Jünger;Jesus
983;#org3;#per1;Jünger;Jesus
984;#org3;#per1;Jünger;Jesus
985;#org3;#per58;Jünger;Maria Magdalena
986;#org3;#per58;Jünger;Maria Magdalena
987;#org3;#per1;Jünger;Jesus
988;#org3;#per1;Jünger;Jesus
989;#org3;#org0;Jünger;Leute
990;#org6;#per1;Dämon;Jesus
991;#org6;#per1;Dämon;Jesus
992;#per0;#per1;nicht identifizierte Person;Jesus
993;#per0;#per1;nicht identifizierte Person;Jesus
994;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
995;#per0;#org0;nicht identifizierte Person;Leute
996;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
997;#per0;#org0;nicht identifizierte Person;Leute
998;#per0;#org0;nicht identifizierte Person;Leute
999;#per0;#per1;nicht identifizierte Person;Jesus
1000;#per0;#per1;nicht identifizierte Person;Jesus
1001;#per0;#per1;nicht identifizierte Person;Jesus
1002;#per0;#per1;nicht identifizierte Person;Jesus
1003;#per0;#per1;nicht identifizierte Person;Jesus
1004;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1005;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1006;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1007;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1008;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1009;#per0;#per1;nicht identifizierte Person;Jesus
1010;#per0;#per1;nicht identifizierte Person;Jesus
1011;#per0;#per1;nicht identifizierte Person;Jesus
1012;#per0;#org0;nicht identifizierte Person;Leute
1013;#per0;#org0;nicht identifizierte Person;Leute
1014;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1015;#per0;#org0;nicht identifizierte Person;Leute
1016;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1017;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1018;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1019;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1020;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1021;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1022;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1023;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1024;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1025;#per0;#org0;nicht identifizierte Person;Leute
1026;#per0;#org0;nicht identifizierte Person;Leute
1027;#per0;#org0;nicht identifizierte Person;Leute
1028;#per0;#org0;nicht identifizierte Person;Leute
1029;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1030;#per0;#org0;nicht identifizierte Person;Leute
1031;#per0;#org0;nicht identifizierte Person;Leute
1032;#per0;#org0;nicht identifizierte Person;Leute
1033;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1034;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1035;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1036;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1037;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1038;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1039;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1040;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1041;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1042;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1043;#per0;#per0;nicht identifizierte Person;nicht identifizierte Person
1044;#per0;#per21;nicht identifizierte Person;Simon Petrus
1045;#per0;#per21;nicht identifizierte Person;Simon Petrus
1046;#per0;#per21;nicht identifizierte Person;Simon Petrus
1047;#org0;#org0;Leute;Leute
1048;#org0;#org0;Leute;Leute
1049;#org0;#org0;Leute;Leute
1050;#org0;#org0;Leute;Leute
1051;#org0;#org0;Leute;Leute
1052;#org0;#per21;Leute;Simon Petrus
1053;#org0;#per1;Leute;Jesus
1054;#org0;#per1;Leute;Jesus
1055;#org0;#org0;Leute;Leute
1056;#org0;#org0;Leute;Leute
1057;#org0;#org0;Leute;Leute
1058;#org0;#org0;Leute;Leute
1059;#org0;#org0;Leute;Leute
1060;#org0;#org0;Leute;Leute
1061;#org0;#org12;Leute;Priester
1062;#org0;#org25;Leute;Älteste
1063;#org0;#org1;Leute;Sanhedrin
1064;#org0;#per1;Leute;Jesus
1065;#org0;#org0;Leute;Leute
1066;#org0;#org0;Leute;Leute
1067;#org27;#per1;Jünger;Jesus
1068;#per3;#per1;Isaak;Jesus
1069;#per25;#per10;Johannes;Herodes
1070;#per25;#per1;Johannes;Jesus
1071;#per38;#per10;Tochter der Herodias;Herodes
1072;#per21;#per1;Simon Petrus;Jesus
1073;#per21;#per1;Simon Petrus;Jesus
1074;#per21;#per1;Simon Petrus;Jesus
1075;#per21;#per1;Simon Petrus;Jesus
1076;#per21;#per1;Simon Petrus;Jesus
1077;#per21;#per1;Simon Petrus;Jesus
1078;#per21;#org0;Simon Petrus;Leute
1079;#per21;#per1;Simon Petrus;Jesus
1080;#per21;#per1;Simon Petrus;Jesus
1081;#per21;#per1;Simon Petrus;Jesus
1082;#per21;#per1;Simon Petrus;Jesus
1083;#per21;#per1;Simon Petrus;Jesus
1084;#per21;#org0;Simon Petrus;Leute
1085;#per21;#org0;Simon Petrus;Leute
1086;#per21;#org0;Simon Petrus;Leute
1087;#per41;#per1;Mutter der Söhne des Zebedäus;Jesus
1088;#per23;#per1;Jakobus;Jesus
1089;#pla3;#org0;Jerusalem;Leute
1090;#pla3;#org0;Jerusalem;Leute
1091;#org12;#per1;Priester;Jesus
1092;#org12;#per1;Priester;Jesus
1093;#org12;#org12;Priester;Priester
1094;#org12;#org25;Priester;Älteste
1095;#org12;#org12;Priester;Priester
1096;#org12;#org25;Priester;Älteste
1097;#org12;#per1;Priester;Jesus
1098;#org12;#per1;Priester;Jesus
1099;#org12;#per1;Priester;Jesus
1100;#org12;#org12;Priester;Priester
1101;#org12;#org15;Priester;Kranke
1102;#org12;#per34;Priester;Judas Iskariot
1103;#org12;#org12;Priester;Priester
1104;#org12;#org0;Priester;Leute
1105;#org12;#org0;Priester;Leute
1106;#org12;#per50;Priester;Pilatus
1107;#org12;#per50;Priester;Pilatus
1108;#org12;#org24;Priester;Soldaten
1109;#org12;#org24;Priester;Soldaten
1110;#org25;#per1;Älteste;Jesus
1111;#org25;#org12;Älteste;Priester
1112;#org25;#org25;Älteste;Älteste
1113;#org25;#org12;Älteste;Priester
1114;#org25;#org25;Älteste;Älteste
1115;#org25;#per1;Älteste;Jesus
1116;#org25;#per1;Älteste;Jesus
1117;#org25;#per1;Älteste;Jesus
1118;#org25;#org12;Älteste;Priester
1119;#org25;#org15;Älteste;Kranke
1120;#org25;#per34;Älteste;Judas Iskariot
1121;#org25;#org0;Älteste;Leute
1122;#org25;#org0;Älteste;Leute
1123;#org25;#org24;Älteste;Soldaten
1124;#org25;#org24;Älteste;Soldaten
1125;#org9;#per1;Horadianer;Jesus
1126;#org9;#per1;Horadianer;Jesus
1127;#org9;#per1;Horadianer;Jesus
1128;#org18;#per1;Gläubige;Jesus
1129;#org18;#per1;Gläubige;Jesus
1130;#org18;#per1;Gläubige;Jesus
1131;#org19;#per1;Nichtgläubige;Jesus
1132;#per34;#org12;Judas Iskariot;Priester
1133;#per34;#per1;Judas Iskariot;Jesus
1134;#per34;#org12;Judas Iskariot;Priester
1135;#per34;#org25;Judas Iskariot;Älteste
1136;#per34;#per1;Judas Iskariot;Jesus
1137;#per34;#org12;Judas Iskariot;Priester
1138;#per34;#org25;Judas Iskariot;Älteste
1139;#per48;#per1;Kaiphas;Jesus
1140;#per48;#per1;Kaiphas;Jesus
1141;#per48;#per1;Kaiphas;Jesus
1142;#per48;#per1;Kaiphas;Jesus
1143;#org1;#per48;Sanhedrin;Kaiphas
1144;#org1;#per1;Sanhedrin;Jesus
1145;#per50;#per1;Pilatus;Jesus
1146;#per50;#per1;Pilatus;Jesus
1147;#per50;#org13;Pilatus;Juden
1148;#per50;#org13;Pilatus;Juden
1149;#per50;#org13;Pilatus;Juden
1150;#per50;#org13;Pilatus;Juden
1151;#per50;#org13;Pilatus;Juden
1152;#per50;#org2;Pilatus;Pharisäer
1153;#per50;#org12;Pilatus;Priester
1154;#per52;#per50;Ehefrau;Pilatus
1155;#org13;#per50;Juden;Pilatus
1156;#org13;#per50;Juden;Pilatus
1157;#org13;#per50;Juden;Pilatus
1158;#org13;#per50;Juden;Pilatus
1159;#org24;#per1;Soldaten;Jesus
1160;#org24;#org0;Soldaten;Leute
