;id;id_name
0;#per1;Jesús
1;#per1;Jesús
2;#per1;Jesús
3;#per1;Jesús
4;#per14;Dios
5;#per1;Jesús
6;#per1;Jesús
7;#per1;Jesús
8;#wor3;Libro de apocalipisis
9;#org30;iglesia de Éfeso
10;#org31;iglesia de Esmirna
11;#org32;iglesia de Pérgamo
12;#org33;iglesia de Tiatira
13;#org34;iglesia de Sardis
14;#org35;iglesia de Filadelfia
15;#org36;iglesia de Laodicea
16;#pla63;Asia
17;#org30;iglesia de Éfeso
18;#org31;iglesia de Esmirna
19;#org32;iglesia de Pérgamo
20;#org33;iglesia de Tiatira
21;#org34;iglesia de Sardis
22;#org35;iglesia de Filadelfia
23;#org36;iglesia de Laodicea
24;#per1;Jesús
25;#per1;Jesús
26;#per1;Jesús
27;#pla15;infierno
28;#org4;ángel
29;#org30;iglesia de Éfeso
30;#org31;iglesia de Esmirna
31;#org32;iglesia de Pérgamo
32;#org33;iglesia de Tiatira
33;#org34;iglesia de Sardis
34;#org35;iglesia de Filadelfia
35;#org36;iglesia de Laodicea
36;#org4;ángel
37;#org4;ángel
38;#org30;iglesia de Éfeso
39;#org31;iglesia de Esmirna
40;#org32;iglesia de Pérgamo
41;#org33;iglesia de Tiatira
42;#org34;iglesia de Sardis
43;#org35;iglesia de Filadelfia
44;#org36;iglesia de Laodicea
45;#org30;iglesia de Éfeso
46;#org31;iglesia de Esmirna
47;#org32;iglesia de Pérgamo
48;#org33;iglesia de Tiatira
49;#org34;iglesia de Sardis
50;#org35;iglesia de Filadelfia
51;#org36;iglesia de Laodicea
52;#org30;iglesia de Éfeso
53;#org31;iglesia de Esmirna
54;#org32;iglesia de Pérgamo
55;#org33;iglesia de Tiatira
56;#org34;iglesia de Sardis
57;#org35;iglesia de Filadelfia
58;#org36;iglesia de Laodicea
59;#org4;ángel
60;#org30;iglesia de Éfeso
61;#pla62;Éfeso
62;#per1;Jesús
63;#per1;Jesús
64;#per17;Espíritu Santo
65;#org37;iglesia
66;#pla18;cielo
67;#per14;Dios
68;#org4;ángel
69;#org31;iglesia de Esmirna
70;#pla65;Esmirna
71;#per1;Jesús
72;#per1;Jesús
73;#per1;Jesús
74;#org13;judíos
75;#per20;diablo
76;#per20;diablo
77;#per17;Espíritu Santo
78;#org37;iglesia
79;#per20;diablo
80;#per20;diablo
81;#per116;Antipas
82;#per116;Antipas
83;#per20;diablo
84;#per117;Balaam
85;#per118;Balac
86;#org13;judíos
87;#pla4;Israel
88;#per17;Espíritu Santo
89;#org37;iglesia
90;#org4;ángel
91;#org33;iglesia de Tiatira
92;#pla61;Tiatira
93;#per1;Jesús
94;#per14;Dios
95;#per1;Jesús
96;#per119;Jezabel
97;#per119;Jezabel
98;#per119;Jezabel
99;#org37;iglesia
100;#pla61;Tiatira
101;#per20;diablo
102;#per14;Dios
103;#per17;Espíritu Santo
104;#org37;iglesia
105;#org4;ángel
106;#org34;iglesia de Sardis
107;#pla60;Sardis
108;#per1;Jesús
109;#per14;Dios
110;#per14;Dios
111;#pla60;Sardis
112;#wor4;libro de la vida
113;#per14;Dios
114;#org4;ángel
115;#per17;Espíritu Santo
116;#org37;iglesia
117;#org4;ángel
118;#org35;iglesia de Filadelfia
119;#pla67;Filadelfia
120;#per1;Jesús
121;#per1;Jesús
122;#per1;Jesús
123;#per35;David
124;#per1;Jesús
125;#per20;diablo
126;#org13;judíos
127;pla73;
128;#per14;Dios
129;#per14;Dios
130;#pla71;Nueva Jerusalén
131;#per14;Dios
132;#pla71;Nueva Jerusalén
133;#per14;Dios
134;#org4;ángel
135;#org36;iglesia de Laodicea
136;#pla66;Laodicea
137;#per1;Jesús
138;#per1;Jesús
139;#per1;Jesús
140;#per14;Dios
141;#per14;Dios
142;#per17;Espíritu Santo
143;#org37;iglesia
144;#per14;Dios
145;#per14;Dios
146;#per14;Dios
147;#per14;Dios
148;#per14;Dios
149;#per14;Dios
150;#per14;Dios
151;#per14;Dios
152;#wor4;libro de la vida
153;#per1;Jesús
154;#per5;Judá
155;#per1;Jesús
156;#per35;David
157;#wor4;libro de la vida
158;#wor4;libro de la vida
159;#per14;Dios
160;#per14;Dios
161;#per1;Jesús
162;#per14;Dios
163;#per1;Jesús
164;#per14;Dios
165;#per1;Jesús
166;#tim2;Día del juicio
167;#org38;sellados
168;#per14;Dios
169;#per14;Dios
170;#per1;Jesús
171;#per14;Dios
172;#org52;24 ancianos
173;#per1;Jesús
174;#per14;Dios
175;pla73;
176;#per1;Jesús
177;#per14;Dios
178;#org4;ángel
179;#org4;ángel
180;#pla64;Éufrates
181;#wor3;Libro de apocalipisis
182;#org4;ángel
183;pla73;
184;#per14;Dios
185;pla73;
186;#org16;gentiles
187;#pla3;Jerusalén
188;#org8;profetas
189;#org8;profetas
190;#org8;profetas
191;#org8;profetas
192;#per14;Dios
193;#per20;diablo
194;#pla16;Sodoma
195;#pla5;Egipto
196;#per14;Dios
197;#org8;profetas
198;#per17;Espíritu Santo
199;#per14;Dios
200;#pla3;Jerusalén
201;#per14;Dios
202;#per14;Dios
203;#per1;Jesús
204;#per14;Dios
205;#per14;Dios
206;#per14;Dios
207;#org8;profetas
208;#pla19;reino de los cielos
209;#per14;Dios
210;#per1;Jesús
211;#per20;diablo
212;#per14;Dios
213;#per1;Jesús
214;#pla18;cielo
215;#org4;ángel
216;#per20;diablo
217;#per20;diablo
218;#per14;Dios
219;#per14;Dios
220;#pla69;Babilonia
221;#pla69;Babilonia
222;#per20;diablo
223;#per14;Dios
224;#org4;ángel
225;#per1;Jesús
226;#per20;diablo
227;#per14;Dios
228;#per1;Jesús
229;#per14;Dios
230;#per17;Espíritu Santo
231;#per14;Dios
232;#per14;Dios
233;#per14;Dios
234;#per14;Dios
235;#per14;Dios
236;#per14;Dios
237;#per14;Dios
238;#per14;Dios
239;#per14;Dios
240;#org8;profetas
241;#per14;Dios
242;#per14;Dios
243;#pla69;Babilonia
244;#pla69;Babilonia
245;#pla69;Babilonia
246;#pla69;Babilonia
247;#pla69;Babilonia
248;#per20;diablo
249;#per20;diablo
250;#wor4;libro de la vida
251;#per20;diablo
252;#pla69;Babilonia
253;#per20;diablo
254;#per20;diablo
255;#per20;diablo
256;#per1;Jesús
257;#per1;Jesús
258;#per1;Jesús
259;#per1;Jesús
260;#pla69;Babilonia
261;#per20;diablo
262;#pla69;Babilonia
263;#per14;Dios
264;#pla19;reino de los cielos
265;#per20;diablo
266;#per14;Dios
267;#pla69;Babilonia
268;#pla69;Babilonia
269;#pla69;Babilonia
270;#org6;demonio
271;#org6;demonio
272;#pla18;cielo
273;#per14;Dios
274;#per14;Dios
275;#per14;Dios
276;#pla69;Babilonia
277;#per20;diablo
278;#pla69;Babilonia
279;#pla69;Babilonia
280;#pla69;Babilonia
281;#pla18;cielo
282;#org3;discípulos
283;#org8;profetas
284;#per14;Dios
285;#pla69;Babilonia
286;#pla69;Babilonia
287;#org8;profetas
288;#per14;Dios
289;#per14;Dios
290;#pla69;Babilonia
291;#per14;Dios
292;#per14;Dios
293;#per14;Dios
294;#per1;Jesús
295;#org37;iglesia
296;#per1;Jesús
297;#per14;Dios
298;#per1;Jesús
299;#per14;Dios
300;#per14;Dios
301;#pla73;tabernáculo
302;#per14;Dios
303;#per14;Dios
304;#per14;Dios
305;#per14;Dios
306;#per14;Dios
307;#per14;Dios
308;#per14;Dios
309;#per14;Dios
310;#per14;Dios
311;#org37;iglesia
312;#org37;iglesia
313;#per1;Jesús
314;#per14;Dios
315;#per14;Dios
316;#org8;profetas
317;#org4;ángel
318;#wor3;Libro de apocalipisis
319;#org4;ángel
320;#org8;profetas
321;#org8;profetas
322;#wor3;Libro de apocalipisis
323;#per14;Dios
324;#wor3;Libro de apocalipisis
325;#per1;Jesús
326;#per1;Jesús
327;#per1;Jesús
328;#per1;Jesús
329;#per1;Jesús
330;#per1;Jesús
331;#per1;Jesús
332;#org4;ángel
333;#org37;iglesia
334;#per1;Jesús
335;#per1;Jesús
336;#per35;David
337;#per1;Jesús
