,Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID,id
27633,mar mediterráneo,mar mediterráneo,b.MAT.004.013,18.0480105,34.5531284,27633,,,,27633
27634,Neftalí,Neftalí,b.MAT.004.013,35.553944,33.028429,27634,,,,27634
27635,Zabulón,Zabulón,b.MAT.004.013,35.117095,32.7932395,27635,,,,27635
27636,Nazaret,Nazaret,b.MAT.004.013,35.303546000000004,32.699635,27636,,,,27636
27637,Capernaúm,Capernaúm,b.MAT.004.013,35.573307,32.88033,27637,,,,27637
27639,Jordán,Jordán,b.MAT.004.015,36.238414,30.585164000000002,27639,,,,27639
27640,mar mediterráneo,mar mediterráneo,b.MAT.004.015,18.0480105,34.5531284,27640,,,,27640
27641,Neftalí,Neftalí,b.MAT.004.015,35.553944,33.028429,27641,,,,27641
27642,Zabulón,Zabulón,b.MAT.004.015,35.117095,32.7932395,27642,,,,27642
27643,Galilea,Galilea,b.MAT.004.015,35.5879975,32.8244321,27643,,,,27643
27644,Neftalí,Neftalí,b.MAT.004.016,35.553944,33.028429,27644,,,,27644
27645,Zabulón,Zabulón,b.MAT.004.016,35.117095,32.7932395,27645,,,,27645
27647,Galilea,Galilea,b.MAT.004.018,35.5879975,32.8244321,27647,,,,27647
27648,mar de Galilea,mar de Galilea,b.MAT.004.018,35.5879975,32.8244321,27648,,,,27648
27653,Galilea,Galilea,b.MAT.004.023,35.5879975,32.8244321,27653,,,,27653
27655,Siria,Siria,b.MAT.004.024,38.996815000000005,34.802075,27655,,,,27655
27656,Jordán,Jordán,b.MAT.004.025,36.238414,30.585164000000002,27656,,,,27656
27657,Jerusalén,Jerusalén,b.MAT.004.025,35.21371,31.768319,27657,,,,27657
27658,Judea,Judea,b.MAT.004.025,35.2035394,31.903215399999997,27658,,,,27658
27659,Galilea,Galilea,b.MAT.004.025,35.5879975,32.8244321,27659,,,,27659
27695,Jerusalén,Jerusalén,b.MAT.005.035,35.21371,31.768319,27695,,,,27695
27718,tierra,tierra,b.MAT.006.010,0.0,-90.0,27718,,,,27718
27779,Capernaúm,Capernaúm,b.MAT.008.005,35.573307,32.88033,27779,,,,27779
27784,Israel,Israel,b.MAT.008.010,34.851612,31.046051000000002,27784,,,,27784
27788,Judea,Judea,b.MAT.008.012,35.2035394,31.903215399999997,27788,,,,27788
27800,mar de Galilea,mar de Galilea,b.MAT.008.024,35.5879975,32.8244321,27800,,,,27800
27802,mar de Galilea,mar de Galilea,b.MAT.008.026,35.5879975,32.8244321,27802,,,,27802
27808,mar de Galilea,mar de Galilea,b.MAT.008.032,35.5879975,32.8244321,27808,,,,27808
27811,Nazaret,Nazaret,b.MAT.009.001,35.303546000000004,32.699635,27811,,,,27811
27836,Judea,Judea,b.MAT.009.026,35.2035394,31.903215399999997,27836,,,,27836
27843,Israel,Israel,b.MAT.009.033,34.851612,31.046051000000002,27843,,,,27843
27845,Judea,Judea,b.MAT.009.035,35.2035394,31.903215399999997,27845,,,,27845
27856,Israel,Israel,b.MAT.010.006,34.851612,31.046051000000002,27856,,,,27856
27875,Israel,Israel,b.MAT.010.023,34.851612,31.046051000000002,27875,,,,27875
27895,Judea,Judea,b.MAT.011.001,35.2035394,31.903215399999997,27895,,,,27895
27915,Sidón,Sidón,b.MAT.011.021,35.372948,33.5570691,27915,,,,27915
27916,Tiro,Tiro,b.MAT.011.021,35.2037641,33.2704888,27916,,,,27916
27919,Sidón,Sidón,b.MAT.011.022,35.372948,33.5570691,27919,,,,27919
27920,Tiro,Tiro,b.MAT.011.022,35.2037641,33.2704888,27920,,,,27920
27924,Capernaúm,Capernaúm,b.MAT.011.023,35.573307,32.88033,27924,,,,27924
27926,tierra,tierra,b.MAT.011.025,0.0,-90.0,27926,,,,27926
27936,templo,templo,b.MAT.012.004,35.619167,33.186667,27936,,,,27936
27937,templo,templo,b.MAT.012.005,35.619167,33.186667,27937,,,,27937
27938,templo,templo,b.MAT.012.006,35.619167,33.186667,27938,,,,27938
27958,Nínive,Nínive,b.MAT.012.026,42.2362435,36.229574,27958,,,,27958
27973,Nínive,Nínive,b.MAT.012.041,42.2362435,36.229574,27973,,,,27973
27983,mar de Galilea,mar de Galilea,b.MAT.013.001,35.5879975,32.8244321,27983,,,,27983
28020,tierra,tierra,b.MAT.013.038,0.0,-90.0,28020,,,,28020
28036,Nazaret,Nazaret,b.MAT.013.054,35.303546000000004,32.699635,28036,,,,28036
28040,Nazaret,Nazaret,b.MAT.013.057,35.303546000000004,32.699635,28040,,,,28040
28063,mar de Galilea,mar de Galilea,b.MAT.014.022,35.5879975,32.8244321,28063,,,,28063
28065,mar de Galilea,mar de Galilea,b.MAT.014.024,35.5879975,32.8244321,28065,,,,28065
28066,mar de Galilea,mar de Galilea,b.MAT.014.025,35.5879975,32.8244321,28066,,,,28066
28067,mar de Galilea,mar de Galilea,b.MAT.014.026,35.5879975,32.8244321,28067,,,,28067
28070,mar de Galilea,mar de Galilea,b.MAT.014.029,35.5879975,32.8244321,28070,,,,28070
28075,mar de Galilea,mar de Galilea,b.MAT.014.034,35.5879975,32.8244321,28075,,,,28075
28076,Genesaret,Genesaret,b.MAT.014.034,35.5879975,32.8244321,28076,,,,28076
28077,Genesaret,Genesaret,b.MAT.014.035,35.5879975,32.8244321,28077,,,,28077
28079,Jerusalén,Jerusalén,b.MAT.015.001,35.21371,31.768319,28079,,,,28079
28099,Sidón,Sidón,b.MAT.015.021,35.372948,33.5570691,28099,,,,28099
28100,Tiro,Tiro,b.MAT.015.021,35.2037641,33.2704888,28100,,,,28100
28103,Israel,Israel,b.MAT.015.024,34.851612,31.046051000000002,28103,,,,28103
28108,Galilea,Galilea,b.MAT.015.029,35.5879975,32.8244321,28108,,,,28108
28110,Israel,Israel,b.MAT.015.031,34.851612,31.046051000000002,28110,,,,28110
28123,mar de Galilea,mar de Galilea,b.MAT.016.005,35.5879975,32.8244321,28123,,,,28123
28131,Cesarea,Cesarea,b.MAT.016.013,34.891667,32.5,28131,,,,28131
28138,tierra,tierra,b.MAT.016.019,0.0,-90.0,28138,,,,28138
28142,Jerusalén,Jerusalén,b.MAT.016.021,35.21371,31.768319,28142,,,,28142
28171,Galilea,Galilea,b.MAT.017.022,35.5879975,32.8244321,28171,,,,28171
28173,templo,templo,b.MAT.017.024,35.619167,33.186667,28173,,,,28173
28174,Capernaúm,Capernaúm,b.MAT.017.024,35.573307,32.88033,28174,,,,28174
28175,tierra,tierra,b.MAT.017.025,0.0,-90.0,28175,,,,28175
28177,mar de Galilea,mar de Galilea,b.MAT.017.027,35.5879975,32.8244321,28177,,,,28177
28195,tierra,tierra,b.MAT.018.018,0.0,-90.0,28195,,,,28195
28197,tierra,tierra,b.MAT.018.019,0.0,-90.0,28197,,,,28197
28215,Jordán,Jordán,b.MAT.019.001,36.238414,30.585164000000002,28215,,,,28215
28217,Judea,Judea,b.MAT.019.001,35.2035394,31.903215399999997,28217,,,,28217
28218,Galilea,Galilea,b.MAT.019.001,35.5879975,32.8244321,28218,,,,28218
28245,Israel,Israel,b.MAT.019.028,34.851612,31.046051000000002,28245,,,,28245
28264,Jerusalén,Jerusalén,b.MAT.020.017,35.21371,31.768319,28264,,,,28264
28265,Jerusalén,Jerusalén,b.MAT.020.018,35.21371,31.768319,28265,,,,28265
28276,Jericó,Jericó,b.MAT.020.029,35.4617583,31.8611058,28276,,,,28276
28282,Jerusalén,Jerusalén,b.MAT.021.001,35.21371,31.768319,28282,,,,28282
28283,monte de los Olivos,monte de los Olivos,b.MAT.021.001,35.245698299999994,31.777931699999996,28283,,,,28283
28284,Betfagé,Betfagé,b.MAT.021.001,35.250766600000006,31.7772471,28284,,,,28284
28288,Sión,Sión,b.MAT.021.005,35.228611111111,31.771666666667,28288,,,,28288
28289,Jerusalén,Jerusalén,b.MAT.021.005,35.21371,31.768319,28289,,,,28289
28294,Jerusalén,Jerusalén,b.MAT.021.010,35.21371,31.768319,28294,,,,28294
28295,Jerusalén,Jerusalén,b.MAT.021.011,35.21371,31.768319,28295,,,,28295
28296,Galilea,Galilea,b.MAT.021.011,35.5879975,32.8244321,28296,,,,28296
28297,Nazaret,Nazaret,b.MAT.021.011,35.303546000000004,32.699635,28297,,,,28297
28298,templo,templo,b.MAT.021.012,35.619167,33.186667,28298,,,,28298
28299,templo,templo,b.MAT.021.013,35.619167,33.186667,28299,,,,28299
28300,templo,templo,b.MAT.021.014,35.619167,33.186667,28300,,,,28300
28301,templo,templo,b.MAT.021.015,35.619167,33.186667,28301,,,,28301
28303,Jerusalén,Jerusalén,b.MAT.021.017,35.21371,31.768319,28303,,,,28303
28304,Betania,Betania,b.MAT.021.017,35.25164,31.76233,28304,,,,28304
28305,Jerusalén,Jerusalén,b.MAT.021.018,35.21371,31.768319,28305,,,,28305
28310,templo,templo,b.MAT.021.023,35.619167,33.186667,28310,,,,28310
28400,templo,templo,b.MAT.023.021,35.619167,33.186667,28400,,,,28400
28416,Jerusalén,Jerusalén,b.MAT.023.037,35.21371,31.768319,28416,,,,28416
28419,templo,templo,b.MAT.024.001,35.619167,33.186667,28419,,,,28419
28421,tierra,tierra,b.MAT.024.003,0.0,-90.0,28421,,,,28421
28422,monte de los Olivos,monte de los Olivos,b.MAT.024.003,35.245698299999994,31.777931699999996,28422,,,,28422
28433,tierra,tierra,b.MAT.024.014,0.0,-90.0,28433,,,,28433
28434,templo,templo,b.MAT.024.015,35.619167,33.186667,28434,,,,28434
28435,Judea,Judea,b.MAT.024.016,35.2035394,31.903215399999997,28435,,,,28435
28440,tierra,tierra,b.MAT.024.021,0.0,-90.0,28440,,,,28440
28449,tierra,tierra,b.MAT.024.030,0.0,-90.0,28449,,,,28449
28455,tierra,tierra,b.MAT.024.035,0.0,-90.0,28455,,,,28455
28506,tierra,tierra,b.MAT.025.034,0.0,-90.0,28506,,,,28506
28526,Betania,Betania,b.MAT.026.006,35.25164,31.76233,28526,,,,28526
28538,Jerusalén,Jerusalén,b.MAT.026.018,35.21371,31.768319,28538,,,,28538
28550,monte de los Olivos,monte de los Olivos,b.MAT.026.030,35.245698299999994,31.777931699999996,28550,,,,28550
28552,Galilea,Galilea,b.MAT.026.032,35.5879975,32.8244321,28552,,,,28552
28575,templo,templo,b.MAT.026.055,35.619167,33.186667,28575,,,,28575
28581,templo,templo,b.MAT.026.061,35.619167,33.186667,28581,,,,28581
28591,Nazaret,Nazaret,b.MAT.026.071,35.303546000000004,32.699635,28591,,,,28591
28600,templo,templo,b.MAT.027.005,35.619167,33.186667,28600,,,,28600
28604,Israel,Israel,b.MAT.027.009,34.851612,31.046051000000002,28604,,,,28604
28627,Cirene,Cirene,b.MAT.027.032,21.862820499999998,32.8034486,28627,,,,28627
28628,Gólgota,Gólgota,b.MAT.027.033,35.2302743,31.7839847,28628,,,,28628
28635,templo,templo,b.MAT.027.040,35.619167,33.186667,28635,,,,28635
28637,Israel,Israel,b.MAT.027.042,34.851612,31.046051000000002,28637,,,,28637
28640,tierra,tierra,b.MAT.027.045,0.0,-90.0,28640,,,,28640
28646,tierra,tierra,b.MAT.027.051,0.0,-90.0,28646,,,,28646
28647,templo,templo,b.MAT.027.051,35.619167,33.186667,28647,,,,28647
28649,Jerusalén,Jerusalén,b.MAT.027.053,35.21371,31.768319,28649,,,,28649
28651,Galilea,Galilea,b.MAT.027.055,35.5879975,32.8244321,28651,,,,28651
28669,Galilea,Galilea,b.MAT.028.007,35.5879975,32.8244321,28669,,,,28669
28672,Galilea,Galilea,b.MAT.028.010,35.5879975,32.8244321,28672,,,,28672
28673,Jerusalén,Jerusalén,b.MAT.028.011,35.21371,31.768319,28673,,,,28673
28678,Galilea,Galilea,b.MAT.028.016,35.5879975,32.8244321,28678,,,,28678
28680,tierra,tierra,b.MAT.028.018,0.0,-90.0,28680,,,,28680
28683,tierra,tierra,b.MAT.028.020,0.0,-90.0,28683,,,,28683
28688,Jordán,Jordán,b.MAR.001.005,36.238414,30.585164000000002,28688,,,,28688
28689,Jerusalén,Jerusalén,b.MAR.001.005,35.21371,31.768319,28689,,,,28689
28690,Judea,Judea,b.MAR.001.005,35.2035394,31.903215399999997,28690,,,,28690
28694,Jordán,Jordán,b.MAR.001.009,36.238414,30.585164000000002,28694,,,,28694
28695,Galilea,Galilea,b.MAR.001.009,35.5879975,32.8244321,28695,,,,28695
28696,Nazaret,Nazaret,b.MAR.001.009,35.303546000000004,32.699635,28696,,,,28696
28701,Galilea,Galilea,b.MAR.001.014,35.5879975,32.8244321,28701,,,,28701
28704,Galilea,Galilea,b.MAR.001.016,35.5879975,32.8244321,28704,,,,28704
28705,mar de Galilea,mar de Galilea,b.MAR.001.016,35.5879975,32.8244321,28705,,,,28705
28710,Capernaúm,Capernaúm,b.MAR.001.021,35.573307,32.88033,28710,,,,28710
28718,Galilea,Galilea,b.MAR.001.028,35.5879975,32.8244321,28718,,,,28718
28723,Capernaúm,Capernaúm,b.MAR.001.033,35.573307,32.88033,28723,,,,28723
28729,Galilea,Galilea,b.MAR.001.039,35.5879975,32.8244321,28729,,,,28729
28736,Capernaúm,Capernaúm,b.MAR.001.045,35.573307,32.88033,28736,,,,28736
28737,Capernaúm,Capernaúm,b.MAR.002.001,35.573307,32.88033,28737,,,,28737
28746,tierra,tierra,b.MAR.002.010,0.0,-90.0,28746,,,,28746
28749,mar de Galilea,mar de Galilea,b.MAR.002.013,35.5879975,32.8244321,28749,,,,28749
28771,Judea,Judea,b.MAR.003.007,35.2035394,31.903215399999997,28771,,,,28771
28772,Galilea,Galilea,b.MAR.003.007,35.5879975,32.8244321,28772,,,,28772
28773,mar de Galilea,mar de Galilea,b.MAR.003.007,35.5879975,32.8244321,28773,,,,28773
28774,Sidón,Sidón,b.MAR.003.008,35.372948,33.5570691,28774,,,,28774
28775,Jordán,Jordán,b.MAR.003.008,36.238414,30.585164000000002,28775,,,,28775
28776,Jerusalén,Jerusalén,b.MAR.003.008,35.21371,31.768319,28776,,,,28776
28777,Tiro,Tiro,b.MAR.003.008,35.2037641,33.2704888,28777,,,,28777
28792,Jerusalén,Jerusalén,b.MAR.003.022,35.21371,31.768319,28792,,,,28792
28806,mar de Galilea,mar de Galilea,b.MAR.004.001,35.5879975,32.8244321,28806,,,,28806
28844,mar de Galilea,mar de Galilea,b.MAR.004.039,35.5879975,32.8244321,28844,,,,28844
28846,mar de Galilea,mar de Galilea,b.MAR.004.041,35.5879975,32.8244321,28846,,,,28846
28847,mar de Galilea,mar de Galilea,b.MAR.005.001,35.5879975,32.8244321,28847,,,,28847
28860,mar de Galilea,mar de Galilea,b.MAR.005.013,35.5879975,32.8244321,28860,,,,28860
28868,mar de Galilea,mar de Galilea,b.MAR.005.021,35.5879975,32.8244321,28868,,,,28868
28891,Nazaret,Nazaret,b.MAR.006.001,35.303546000000004,32.699635,28891,,,,28891
28912,Galilea,Galilea,b.MAR.006.021,35.5879975,32.8244321,28912,,,,28912
28914,Judea,Judea,b.MAR.006.023,35.2035394,31.903215399999997,28914,,,,28914
28938,mar de Galilea,mar de Galilea,b.MAR.006.047,35.5879975,32.8244321,28938,,,,28938
28939,mar de Galilea,mar de Galilea,b.MAR.006.048,35.5879975,32.8244321,28939,,,,28939
28940,mar de Galilea,mar de Galilea,b.MAR.006.049,35.5879975,32.8244321,28940,,,,28940
28944,Genesaret,Genesaret,b.MAR.006.053,35.5879975,32.8244321,28944,,,,28944
28946,Genesaret,Genesaret,b.MAR.006.055,35.5879975,32.8244321,28946,,,,28946
28947,Genesaret,Genesaret,b.MAR.006.056,35.5879975,32.8244321,28947,,,,28947
28948,Jerusalén,Jerusalén,b.MAR.007.001,35.21371,31.768319,28948,,,,28948
28971,Sidón,Sidón,b.MAR.007.024,35.372948,33.5570691,28971,,,,28971
28972,Tiro,Tiro,b.MAR.007.024,35.2037641,33.2704888,28972,,,,28972
28979,Sidón,Sidón,b.MAR.007.031,35.372948,33.5570691,28979,,,,28979
28980,Tiro,Tiro,b.MAR.007.031,35.2037641,33.2704888,28980,,,,28980
28981,Galilea,Galilea,b.MAR.007.031,35.5879975,32.8244321,28981,,,,28981
28982,mar de Galilea,mar de Galilea,b.MAR.007.031,35.5879975,32.8244321,28982,,,,28982
29016,Cesarea,Cesarea,b.MAR.008.027,34.891667,32.5,29016,,,,29016
29058,Galilea,Galilea,b.MAR.009.030,35.5879975,32.8244321,29058,,,,29058
29061,Capernaúm,Capernaúm,b.MAR.009.033,35.573307,32.88033,29061,,,,29061
29080,Jordán,Jordán,b.MAR.010.001,36.238414,30.585164000000002,29080,,,,29080
29081,Judea,Judea,b.MAR.010.001,35.2035394,31.903215399999997,29081,,,,29081
29112,Jerusalén,Jerusalén,b.MAR.010.032,35.21371,31.768319,29112,,,,29112
29113,Jerusalén,Jerusalén,b.MAR.010.033,35.21371,31.768319,29113,,,,29113
29126,Jericó,Jericó,b.MAR.010.046,35.4617583,31.8611058,29126,,,,29126
29133,Jerusalén,Jerusalén,b.MAR.011.001,35.21371,31.768319,29133,,,,29133
29134,monte de los Olivos,monte de los Olivos,b.MAR.011.001,35.245698299999994,31.777931699999996,29134,,,,29134
29135,Betfagé,Betfagé,b.MAR.011.001,35.250766600000006,31.7772471,29135,,,,29135
29136,Betania,Betania,b.MAR.011.001,35.25164,31.76233,29136,,,,29136
29137,Betania,Betania,b.MAR.011.002,35.25164,31.76233,29137,,,,29137
29145,Israel,Israel,b.MAR.011.010,34.851612,31.046051000000002,29145,,,,29145
29146,templo,templo,b.MAR.011.011,35.619167,33.186667,29146,,,,29146
29147,Jerusalén,Jerusalén,b.MAR.011.011,35.21371,31.768319,29147,,,,29147
29148,Betania,Betania,b.MAR.011.011,35.25164,31.76233,29148,,,,29148
29149,Betania,Betania,b.MAR.011.012,35.25164,31.76233,29149,,,,29149
29152,templo,templo,b.MAR.011.015,35.619167,33.186667,29152,,,,29152
29153,Jerusalén,Jerusalén,b.MAR.011.015,35.21371,31.768319,29153,,,,29153
29154,templo,templo,b.MAR.011.016,35.619167,33.186667,29154,,,,29154
29155,templo,templo,b.MAR.011.017,35.619167,33.186667,29155,,,,29155
29157,Jerusalén,Jerusalén,b.MAR.011.019,35.21371,31.768319,29157,,,,29157
29165,templo,templo,b.MAR.011.027,35.619167,33.186667,29165,,,,29165
29166,Jerusalén,Jerusalén,b.MAR.011.027,35.21371,31.768319,29166,,,,29166
29201,Israel,Israel,b.MAR.012.029,34.851612,31.046051000000002,29201,,,,29201
29207,templo,templo,b.MAR.012.035,35.619167,33.186667,29207,,,,29207
29217,templo,templo,b.MAR.013.001,35.619167,33.186667,29217,,,,29217
29218,templo,templo,b.MAR.013.002,35.619167,33.186667,29218,,,,29218
29219,templo,templo,b.MAR.013.003,35.619167,33.186667,29219,,,,29219
29220,monte de los Olivos,monte de los Olivos,b.MAR.013.003,35.245698299999994,31.777931699999996,29220,,,,29220
29231,Judea,Judea,b.MAR.013.014,35.2035394,31.903215399999997,29231,,,,29231
29244,tierra,tierra,b.MAR.013.027,0.0,-90.0,29244,,,,29244
29249,tierra,tierra,b.MAR.013.031,0.0,-90.0,29249,,,,29249
29258,Betania,Betania,b.MAR.014.003,35.25164,31.76233,29258,,,,29258
29264,tierra,tierra,b.MAR.014.009,0.0,-90.0,29264,,,,29264
29268,Jerusalén,Jerusalén,b.MAR.014.013,35.21371,31.768319,29268,,,,29268
29271,Jerusalén,Jerusalén,b.MAR.014.016,35.21371,31.768319,29271,,,,29271
29281,monte de los Olivos,monte de los Olivos,b.MAR.014.026,35.245698299999994,31.777931699999996,29281,,,,29281
29283,Galilea,Galilea,b.MAR.014.028,35.5879975,32.8244321,29283,,,,29283
29304,templo,templo,b.MAR.014.049,35.619167,33.186667,29304,,,,29304
29313,templo,templo,b.MAR.014.058,35.619167,33.186667,29313,,,,29313
29348,Cirene,Cirene,b.MAR.015.021,21.862820499999998,32.8034486,29348,,,,29348
29349,Gólgota,Gólgota,b.MAR.015.022,35.2302743,31.7839847,29349,,,,29349
29356,templo,templo,b.MAR.015.029,35.619167,33.186667,29356,,,,29356
29359,Israel,Israel,b.MAR.015.032,34.851612,31.046051000000002,29359,,,,29359
29365,templo,templo,b.MAR.015.038,35.619167,33.186667,29365,,,,29365
29368,Jerusalén,Jerusalén,b.MAR.015.041,35.21371,31.768319,29368,,,,29368
29369,Galilea,Galilea,b.MAR.015.041,35.5879975,32.8244321,29369,,,,29369
29383,Galilea,Galilea,b.MAR.016.007,35.5879975,32.8244321,29383,,,,29383
29401,Judea,Judea,b.LUK.001.005,35.2035394,31.903215399999997,29401,,,,29401
29412,Israel,Israel,b.LUK.001.016,34.851612,31.046051000000002,29412,,,,29412
29422,Galilea,Galilea,b.LUK.001.026,35.5879975,32.8244321,29422,,,,29422
29423,Nazaret,Nazaret,b.LUK.001.026,35.303546000000004,32.699635,29423,,,,29423
29462,Judea,Judea,b.LUK.001.065,35.2035394,31.903215399999997,29462,,,,29462
29479,Siria,Siria,b.LUK.002.002,38.996815000000005,34.802075,29479,,,,29479
29481,Belén,Belén,b.LUK.002.004,35.2024425,31.7053821,29481,,,,29481
29482,Judea,Judea,b.LUK.002.004,35.2035394,31.903215399999997,29482,,,,29482
29483,Galilea,Galilea,b.LUK.002.004,35.5879975,32.8244321,29483,,,,29483
29484,Nazaret,Nazaret,b.LUK.002.004,35.303546000000004,32.699635,29484,,,,29484
29488,Judea,Judea,b.LUK.002.008,35.2035394,31.903215399999997,29488,,,,29488
29491,Belén,Belén,b.LUK.002.011,35.2024425,31.7053821,29491,,,,29491
29494,tierra,tierra,b.LUK.002.014,0.0,-90.0,29494,,,,29494
29496,Belén,Belén,b.LUK.002.015,35.2024425,31.7053821,29496,,,,29496
29503,Jerusalén,Jerusalén,b.LUK.002.022,35.21371,31.768319,29503,,,,29503
29506,Israel,Israel,b.LUK.002.025,34.851612,31.046051000000002,29506,,,,29506
29507,Jerusalén,Jerusalén,b.LUK.002.025,35.21371,31.768319,29507,,,,29507
29509,templo,templo,b.LUK.002.027,35.619167,33.186667,29509,,,,29509
29516,Israel,Israel,b.LUK.002.034,34.851612,31.046051000000002,29516,,,,29516
29518,Aser,Aser,b.LUK.002.036,35.241856,33.171148,29518,,,,29518
29519,templo,templo,b.LUK.002.037,35.619167,33.186667,29519,,,,29519
29520,Jerusalén,Jerusalén,b.LUK.002.038,35.21371,31.768319,29520,,,,29520
29521,Galilea,Galilea,b.LUK.002.039,35.5879975,32.8244321,29521,,,,29521
29522,Nazaret,Nazaret,b.LUK.002.039,35.303546000000004,32.699635,29522,,,,29522
29524,Jerusalén,Jerusalén,b.LUK.002.041,35.21371,31.768319,29524,,,,29524
29525,Jerusalén,Jerusalén,b.LUK.002.042,35.21371,31.768319,29525,,,,29525
29526,Jerusalén,Jerusalén,b.LUK.002.043,35.21371,31.768319,29526,,,,29526
29528,Jerusalén,Jerusalén,b.LUK.002.045,35.21371,31.768319,29528,,,,29528
29529,templo,templo,b.LUK.002.046,35.619167,33.186667,29529,,,,29529
29534,Nazaret,Nazaret,b.LUK.002.051,35.303546000000004,32.699635,29534,,,,29534
29536,Judea,Judea,b.LUK.003.001,35.2035394,31.903215399999997,29536,,,,29536
29537,Galilea,Galilea,b.LUK.003.001,35.5879975,32.8244321,29537,,,,29537
29539,Pisidia,Pisidia,b.LUK.003.001,30.284870899999998,37.7188751,29539,,,,29539
29543,Jordán,Jordán,b.LUK.003.003,36.238414,30.585164000000002,29543,,,,29543
29544,Sinaí,Sinaí,b.LUK.003.004,34.0,29.5,29544,,,,29544
29579,Jordán,Jordán,b.LUK.004.001,36.238414,30.585164000000002,29579,,,,29579
29583,tierra,tierra,b.LUK.004.005,0.0,-90.0,29583,,,,29583
29587,templo,templo,b.LUK.004.009,35.619167,33.186667,29587,,,,29587
29588,Jerusalén,Jerusalén,b.LUK.004.009,35.21371,31.768319,29588,,,,29588
29593,Galilea,Galilea,b.LUK.004.014,35.5879975,32.8244321,29593,,,,29593
29595,Nazaret,Nazaret,b.LUK.004.016,35.303546000000004,32.699635,29595,,,,29595
29603,Nazaret,Nazaret,b.LUK.004.023,35.303546000000004,32.699635,29603,,,,29603
29604,Capernaúm,Capernaúm,b.LUK.004.023,35.573307,32.88033,29604,,,,29604
29605,Nazaret,Nazaret,b.LUK.004.024,35.303546000000004,32.699635,29605,,,,29605
29606,Israel,Israel,b.LUK.004.025,34.851612,31.046051000000002,29606,,,,29606
29607,Sidón,Sidón,b.LUK.004.026,35.372948,33.5570691,29607,,,,29607
29609,Israel,Israel,b.LUK.004.027,34.851612,31.046051000000002,29609,,,,29609
29611,Jerusalén,Jerusalén,b.LUK.004.029,35.21371,31.768319,29611,,,,29611
