,Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID,id
33583,Macedonia,Macedonia,b.2CO.002.013,21.745275,41.608635,33583,,,,33583
33594,Israel,Israel,b.2CO.003.007,34.851612,31.046051000000002,33594,,,,33594
33600,Israel,Israel,b.2CO.003.013,34.851612,31.046051000000002,33600,,,,33600
33660,templo,templo,b.2CO.006.016,35.619167,33.186667,33660,,,,33660
33667,Macedonia,Macedonia,b.2CO.007.005,21.745275,41.608635,33667,,,,33667
33679,Macedonia,Macedonia,b.2CO.008.001,21.745275,41.608635,33679,,,,33679
33704,Macedonia,Macedonia,b.2CO.009.002,21.745275,41.608635,33704,,,,33704
33745,Macedonia,Macedonia,b.2CO.011.009,21.745275,41.608635,33745,,,,33745
33761,mar mediterráneo,mar mediterráneo,b.2CO.011.025,18.0480105,34.5531284,33761,,,,33761
33768,Damasco,Damasco,b.2CO.011.032,36.2765279,33.5138073,33768,,,,33768
33818,Israel,Israel,b.GAL.001.014,34.851612,31.046051000000002,33818,,,,33818
33821,Damasco,Damasco,b.GAL.001.017,36.2765279,33.5138073,33821,,,,33821
33822,Jerusalén,Jerusalén,b.GAL.001.017,35.21371,31.768319,33822,,,,33822
33823,Arabia,Arabia,b.GAL.001.017,47.44903970000001,19.4914108,33823,,,,33823
33824,Jerusalén,Jerusalén,b.GAL.001.018,35.21371,31.768319,33824,,,,33824
33827,Siria,Siria,b.GAL.001.021,38.996815000000005,34.802075,33827,,,,33827
33829,Judea,Judea,b.GAL.001.022,35.2035394,31.903215399999997,33829,,,,33829
33832,Jerusalén,Jerusalén,b.GAL.002.001,35.21371,31.768319,33832,,,,33832
33842,Antioquía,Antioquía,b.GAL.002.011,36.1612344,36.196803100000004,33842,,,,33842
33905,Sinaí,Sinaí,b.GAL.004.024,34.0,29.5,33905,,,,33905
33906,Jerusalén,Jerusalén,b.GAL.004.025,35.21371,31.768319,33906,,,,33906
33907,Arabia,Arabia,b.GAL.004.025,47.44903970000001,19.4914108,33907,,,,33907
33955,Israel,Israel,b.GAL.006.016,34.851612,31.046051000000002,33955,,,,33955
33958,Éfeso,Éfeso,b.EPH.001.001,27.368055199999997,37.9484155,33958,,,,33958
33960,Malta,Malta,b.EPH.001.003,14.375416,35.937496,33960,,,,33960
33967,tierra,tierra,b.EPH.001.010,0.0,-90.0,33967,,,,33967
33993,Israel,Israel,b.EPH.002.012,34.851612,31.046051000000002,33993,,,,33993
34018,tierra,tierra,b.EPH.003.015,0.0,-90.0,34018,,,,34018
34034,tierra,tierra,b.EPH.004.009,0.0,-90.0,34034,,,,34034
34093,tierra,tierra,b.EPH.006.003,0.0,-90.0,34093,,,,34093
34155,tierra,tierra,b.PHI.002.010,0.0,-90.0,34155,,,,34155
34161,tierra,tierra,b.PHI.002.015,0.0,-90.0,34161,,,,34161
34181,Israel,Israel,b.PHI.003.005,34.851612,31.046051000000002,34181,,,,34181
34212,Macedonia,Macedonia,b.PHI.004.015,21.745275,41.608635,34212,,,,34212
34213,Tesalónica,Tesalónica,b.PHI.004.016,22.9444191,40.6400629,34213,,,,34213
34236,tierra,tierra,b.COL.001.016,0.0,-90.0,34236,,,,34236
34241,tierra,tierra,b.COL.001.020,0.0,-90.0,34241,,,,34241
34252,Laodicea,Laodicea,b.COL.002.001,35.7952667,35.54071029999999,34252,,,,34252
34276,tierra,tierra,b.COL.003.002,0.0,-90.0,34276,,,,34276
34312,Laodicea,Laodicea,b.COL.004.013,35.7952667,35.54071029999999,34312,,,,34312
34315,Laodicea,Laodicea,b.COL.004.015,35.7952667,35.54071029999999,34315,,,,34315
34316,Laodicea,Laodicea,b.COL.004.016,35.7952667,35.54071029999999,34316,,,,34316
34325,Macedonia,Macedonia,b.1TH.001.007,21.745275,41.608635,34325,,,,34325
34327,Macedonia,Macedonia,b.1TH.001.008,21.745275,41.608635,34327,,,,34327
34344,Judea,Judea,b.1TH.002.014,35.2035394,31.903215399999997,34344,,,,34344
34345,Tesalónica,Tesalónica,b.1TH.002.014,22.9444191,40.6400629,34345,,,,34345
34352,Atenas,Atenas,b.1TH.003.001,23.7275388,37.9838096,34352,,,,34352
34374,Macedonia,Macedonia,b.1TH.004.010,21.745275,41.608635,34374,,,,34374
34460,Macedonia,Macedonia,b.1TI.001.003,21.745275,41.608635,34460,,,,34460
34461,Éfeso,Éfeso,b.1TI.001.003,27.368055199999997,37.9484155,34461,,,,34461
34586,Asia,Asia,b.2TI.001.015,34.126575,39.555216,34586,,,,34586
34588,Roma,Roma,b.2TI.001.017,12.4963655,41.902783500000005,34588,,,,34588
34589,Éfeso,Éfeso,b.2TI.001.018,27.368055199999997,37.9484155,34589,,,,34589
34626,Antioquía,Antioquía,b.2TI.003.011,36.1612344,36.196803100000004,34626,,,,34626
34627,Iconio,Iconio,b.2TI.003.011,32.4931554,37.8746429,34627,,,,34627
34628,Listra,Listra,b.2TI.003.011,32.21071,37.66411,34628,,,,34628
34645,Tesalónica,Tesalónica,b.2TI.004.010,22.9444191,40.6400629,34645,,,,34645
34648,Éfeso,Éfeso,b.2TI.004.012,27.368055199999997,37.9484155,34648,,,,34648
34649,Troas,Troas,b.2TI.004.013,26.158790600000003,39.75172070000001,34649,,,,34649
34656,Corinto,Corinto,b.2TI.004.020,22.9322383,37.9386365,34656,,,,34656
34664,Creta,Creta,b.TIT.001.005,24.8092691,35.240117,34664,,,,34664
34740,tierra,tierra,b.HEB.001.010,0.0,-90.0,34740,,,,34740
34779,Egipto,Egipto,b.HEB.003.016,30.802497999999996,26.820553000000004,34779,,,,34779
34780,Sinaí,Sinaí,b.HEB.003.017,34.0,29.5,34780,,,,34780
34819,tierra,tierra,b.HEB.006.007,0.0,-90.0,34819,,,,34819
34846,Judea,Judea,b.HEB.007.014,35.2035394,31.903215399999997,34846,,,,34846
34864,tierra,tierra,b.HEB.008.004,0.0,-90.0,34864,,,,34864
34865,Sión,Sión,b.HEB.008.005,35.228611111111,31.771666666667,34865,,,,34865
34869,Israel,Israel,b.HEB.008.008,34.851612,31.046051000000002,34869,,,,34869
34870,Judea,Judea,b.HEB.008.008,35.2035394,31.903215399999997,34870,,,,34870
34871,Egipto,Egipto,b.HEB.008.009,30.802497999999996,26.820553000000004,34871,,,,34871
34872,Israel,Israel,b.HEB.008.010,34.851612,31.046051000000002,34872,,,,34872
34951,Israel,Israel,b.HEB.011.008,34.851612,31.046051000000002,34951,,,,34951
34952,Israel,Israel,b.HEB.011.009,34.851612,31.046051000000002,34952,,,,34952
34956,tierra,tierra,b.HEB.011.013,0.0,-90.0,34956,,,,34956
34970,Egipto,Egipto,b.HEB.011.027,30.802497999999996,26.820553000000004,34970,,,,34970
34972,Mar Rojo,Mar Rojo,b.HEB.011.029,38.512572999999996,20.280232,34972,,,,34972
34973,Jericó,Jericó,b.HEB.011.030,35.4617583,31.8611058,34973,,,,34973
34981,tierra,tierra,b.HEB.011.038,0.0,-90.0,34981,,,,34981
35001,Sión,Sión,b.HEB.012.018,35.228611111111,31.771666666667,35001,,,,35001
35003,Sión,Sión,b.HEB.012.020,35.228611111111,31.771666666667,35003,,,,35003
35009,tierra,tierra,b.HEB.012.025,0.0,-90.0,35009,,,,35009
35011,tierra,tierra,b.HEB.012.026,0.0,-90.0,35011,,,,35011
35038,Italia,Italia,b.HEB.013.024,12.56738,41.87194,35038,,,,35038
35113,Asia,Asia,b.1PE.001.001,34.126575,39.555216,35113,,,,35113
35145,Sión,Sión,b.1PE.002.006,35.228611111111,31.771666666667,35145,,,,35145
35214,tierra,tierra,b.1PE.005.009,0.0,-90.0,35214,,,,35214
35218,Babilonia,Babilonia,b.1PE.005.013,44.431644,32.541781,35218,,,,35218
35238,Sión,Sión,b.2PE.001.018,35.228611111111,31.771666666667,35238,,,,35238
35269,tierra,tierra,b.2PE.003.005,0.0,-90.0,35269,,,,35269
35270,tierra,tierra,b.2PE.003.006,0.0,-90.0,35270,,,,35270
35271,tierra,tierra,b.2PE.003.007,0.0,-90.0,35271,,,,35271
35274,tierra,tierra,b.2PE.003.010,0.0,-90.0,35274,,,,35274
35374,tierra,tierra,b.1JO.005.008,0.0,-90.0,35374,,,,35374
35419,Egipto,Egipto,b.JUD.001.005,30.802497999999996,26.820553000000004,35419,,,,35419
