	Source	Target	Weight	Type
11058	#per522	#per852	1	Undirected
11057	#pla190	#pla80	1	Undirected
11067	#per324	#per679	1	Undirected
11056	#pla113	#pla71	1	Undirected
11054	#per1	#per169	1	Undirected
11053	#per481	#per728	1	Undirected
11051	#org104	#per489	1	Undirected
11050	#org100	#org165	1	Undirected
11049	#org190	#per526	1	Undirected
11048	#org145	#pla6	1	Undirected
11047	#per118	#per268	1	Undirected
11055	#org172	#per177	1	Undirected
11093	#per132	#per777	1	Undirected
11069	#org0	#org129	1	Undirected
11071	#per522	#per950	1	Undirected
11091	#per500	#per610	1	Undirected
11090	#per104	#per404	1	Undirected
11088	#org44	#pla496	1	Undirected
11087	#per745	#per982	1	Undirected
11086	#org99	#per546	1	Undirected
11085	#per512	#per566	1	Undirected
11084	#pla125	#pla469	1	Undirected
11070	#org15	#per193	1	Undirected
11082	#org17	#per679	1	Undirected
11080	#per158	#per180	1	Undirected
11079	#pla200	#pla210	1	Undirected
11078	#pla30	#pla71	1	Undirected
11077	#org0	#pla110	1	Undirected
11075	#per23	#per791	1	Undirected
11073	#per157	#per923	1	Undirected
11072	#per170	#pla69	1	Undirected
11081	#org131	#per782	1	Undirected
11326	#org3	#per264	1	Undirected
11327	#org22	#per135	1	Undirected
11329	#per545	#per715	1	Undirected
11575	#org138	#per466	1	Undirected
11574	#per177	#per25	1	Undirected
11573	#per104	#per581	1	Undirected
11572	#per659	#per944	1	Undirected
11571	#pla212	#pla26	1	Undirected
11570	#pla470	#pla498	1	Undirected
11569	#org195	#per162	1	Undirected
11568	#per172	#per670	1	Undirected
11567	#pla115	#pla349	1	Undirected
11566	#org18	#per747	1	Undirected
11565	#pla115	#pla234	1	Undirected
11564	#per131	#pla404	1	Undirected
11563	#per373	#per696	1	Undirected
11562	#per108	#per134	1	Undirected
11561	#org159	#org82	1	Undirected
11576	#per496	#per845	1	Undirected
11577	#per25	#per729	1	Undirected
11578	#org172	#per330	1	Undirected
11579	#pla206	#pla5	1	Undirected
11597	#per115	#per572	1	Undirected
11596	#per504	#per538	1	Undirected
11594	#org11	#per162	1	Undirected
11593	#per120	#per181	1	Undirected
11592	#org109	#org144	1	Undirected
11591	#per212	#per469	1	Undirected
11590	#org170	#org3	1	Undirected
11560	#per178	#per485	1	Undirected
11589	#per189	#per481	1	Undirected
11587	#per185	#per35	1	Undirected
11586	#per118	#per121	1	Undirected
11585	#pla178	#pla362	1	Undirected
11584	#per610	#per715	1	Undirected
11583	#org57	#org63	1	Undirected
11581	#per570	#per656	1	Undirected
11580	#per214	#per655	1	Undirected
11588	#pla191	#pla268	1	Undirected
11559	#org126	#org192	1	Undirected
11558	#per639	#per859	1	Undirected
11557	#per133	#per654	1	Undirected
11535	#per671	#per679	1	Undirected
11534	#per242	#pla456	1	Undirected
11532	#per21	#per54	1	Undirected
11531	#org132	#org86	1	Undirected
11530	#org0	#pla133	1	Undirected
11529	#org138	#per655	1	Undirected
11528	#per124	#per504	1	Undirected
11536	#pla2	#pla470	1	Undirected
11527	#org125	#pla84	1	Undirected
11525	#pla108	#pla61	1	Undirected
11524	#per475	#per663	1	Undirected
11523	#per104	#per420	1	Undirected
11522	#per133	#per2	1	Undirected
11521	#org131	#pla51	1	Undirected
11519	#pla190	#pla505	1	Undirected
11518	#pla26	#pla83	1	Undirected
11526	#per207	#pla69	1	Undirected
11598	#pla108	#pla206	1	Undirected
11537	#org106	#per722	1	Undirected
11539	#per162	#per193	1	Undirected
11556	#org22	#org83	1	Undirected
11555	#per272	#pla496	1	Undirected
11554	#org134	#per134	1	Undirected
11553	#per108	#per875	1	Undirected
11552	#pla159	#pla69	1	Undirected
11551	#per127	#per610	1	Undirected
11550	#org183	#per242	1	Undirected
11538	#pla171	#pla4	1	Undirected
11549	#pla20	#pla404	1	Undirected
11547	#org182	#per2	1	Undirected
11546	#per241	#per952	1	Undirected
11545	#org13	#per700	1	Undirected
11544	#per5	#per986	1	Undirected
11543	#per104	#per39	1	Undirected
11541	#org165	#per102	1	Undirected
11540	#pla113	#pla210	1	Undirected
11548	#org147	#per787	1	Undirected
11599	#org131	#per765	1	Undirected
11600	#org109	#per527	1	Undirected
11601	#per2	#per852	1	Undirected
11665	#pla138	#pla159	1	Undirected
11664	#per22	#per7	1	Undirected
11662	#org141	#per851	1	Undirected
11661	#per11	#pla3	1	Undirected
11660	#org0	#org106	1	Undirected
11659	#org126	#org13	1	Undirected
11658	#org15	#per463	1	Undirected
11666	#org108	#org197	1	Undirected
11657	#per315	#per675	1	Undirected
11655	#pla206	#pla732	1	Undirected
11653	#pla384	#pla76	1	Undirected
11652	#org83	#per484	1	Undirected
11651	#per118	#per35	1	Undirected
11649	#org88	#per193	1	Undirected
11648	#org6	#per189	1	Undirected
11647	#org4	#per664	1	Undirected
11656	#pla178	#pla212	1	Undirected
11646	#org40	#org46	1	Undirected
11671	#per106	#per504	1	Undirected
11673	#org70	#per985	1	Undirected
11690	#per135	#pla4	1	Undirected
11689	#pla133	#pla200	1	Undirected
11688	#org129	#org44	1	Undirected
11687	#per145	#per512	1	Undirected
11686	#per496	#per861	1	Undirected
11684	#org17	#per678	1	Undirected
11683	#pla206	#pla51	1	Undirected
11672	#org3	#org93	1	Undirected
11682	#org135	#org200	1	Undirected
11680	#org129	#org50	1	Undirected
11679	#per503	#per703	1	Undirected
11678	#org98	#per4	1	Undirected
11677	#org18	#per37	1	Undirected
11676	#org18	#per264	1	Undirected
11675	#per14	#tim3	1	Undirected
11674	#pla139	#pla72	1	Undirected
11681	#pla108	#pla138	1	Undirected
11517	#per556	#per93	1	Undirected
11644	#per193	#per986	1	Undirected
11642	#org118	#per205	1	Undirected
11618	#org79	#per2	1	Undirected
11617	#per14	#per174	1	Undirected
11616	#org167	#per951	1	Undirected
11615	#org108	#org53	1	Undirected
11614	#org110	#org64	1	Undirected
11613	#per676	#pla4	1	Undirected
11612	#org17	#per205	1	Undirected
11619	#pla281	#pla3	1	Undirected
11611	#org18	#per875	1	Undirected
11609	#per610	#per960	1	Undirected
11608	#org171	#per144	1	Undirected
11607	#per4	#per907	1	Undirected
11605	#pla1	#pla210	1	Undirected
11604	#org13	#org146	1	Undirected
11603	#per161	#per504	1	Undirected
11602	#per118	#per661	1	Undirected
11610	#per21	#pla307	1	Undirected
11643	#pla143	#pla736	1	Undirected
11620	#per25	#per845	1	Undirected
11622	#pla159	#pla513	1	Undirected
11641	#org70	#pla41	1	Undirected
11640	#pla210	#pla30	1	Undirected
11639	#per172	#per173	1	Undirected
11638	#org63	#per483	1	Undirected
11636	#per148	#per7	1	Undirected
11635	#per783	#per95	1	Undirected
11634	#per132	#per84	1	Undirected
11621	#org65	#org74	1	Undirected
11632	#per661	#per925	1	Undirected
11629	#org101	#org104	1	Undirected
11628	#per189	#per925	1	Undirected
11627	#pla133	#pla458	1	Undirected
11626	#org6	#per104	1	Undirected
11625	#per161	#per207	1	Undirected
11624	#org16	#per3	1	Undirected
11623	#per162	#per614	1	Undirected
11630	#org81	#pla337	1	Undirected
11515	#org18	#per665	1	Undirected
11514	#pla54	#pla79	1	Undirected
11513	#org22	#per457	1	Undirected
11394	#org13	#org138	1	Undirected
11393	#per124	#per324	1	Undirected
11392	#per790	#pla4	1	Undirected
11391	#per120	#per765	1	Undirected
11390	#pla140	#pla142	1	Undirected
11389	#org122	#per35	1	Undirected
11388	#org93	#per314	1	Undirected
11395	#per115	#per59	1	Undirected
11387	#org13	#per177	1	Undirected
11384	#per270	#per599	1	Undirected
11383	#org3	#per3	1	Undirected
11382	#org138	#per205	1	Undirected
11381	#org126	#org79	1	Undirected
11380	#org18	#pla19	1	Undirected
11379	#org118	#per14	1	Undirected
11378	#org127	#pla16	1	Undirected
11385	#per11	#per853	1	Undirected
11375	#per139	#per44	1	Undirected
11397	#org171	#per25	1	Undirected
11399	#pla41	#pla88	1	Undirected
11419	#per141	#per186	1	Undirected
11418	#pla148	#pla234	1	Undirected
11416	#org96	#per25	1	Undirected
11415	#per161	#per173	1	Undirected
11414	#org105	#per159	1	Undirected
11413	#per776	#per984	1	Undirected
11411	#per16	#per709	1	Undirected
11398	#org195	#per659	1	Undirected
11410	#pla5	#pla71	1	Undirected
11408	#per158	#per721	1	Undirected
11407	#org110	#per131	1	Undirected
11406	#per20	#per707	1	Undirected
11405	#per104	#per77	1	Undirected
11404	#per42	#per861	1	Undirected
11402	#per481	#per707	1	Undirected
11401	#per140	#per23	1	Undirected
11409	#org101	#org37	1	Undirected
11420	#org122	#per371	1	Undirected
11374	#per180	#per233	1	Undirected
11372	#org49	#per152	1	Undirected
11347	#per158	#per242	1	Undirected
11346	#org17	#per464	1	Undirected
11345	#per159	#per723	1	Undirected
11344	#per489	#per507	1	Undirected
11343	#pla139	#pla159	1	Undirected
11342	#org145	#per504	1	Undirected
11341	#per149	#per216	1	Undirected
11349	#org49	#per124	1	Undirected
11340	#per128	#per242	1	Undirected
11338	#pla255	#pla72	1	Undirected
11337	#org22	#org53	1	Undirected
11336	#org19	#per904	1	Undirected
11335	#pla111	#pla316	1	Undirected
11332	#per314	#per4	1	Undirected
11331	#pla3	#pla371	1	Undirected
11330	#pla110	#pla171	1	Undirected
11339	#per708	#per852	1	Undirected
11373	#org27	#per171	1	Undirected
11350	#per333	#per499	1	Undirected
11353	#org22	#per23	1	Undirected
11371	#pla178	#pla200	1	Undirected
11370	#per128	#per43	1	Undirected
11369	#per481	#per556	1	Undirected
11368	#per127	#per614	1	Undirected
11366	#org19	#pla1	1	Undirected
11365	#per18	#per715	1	Undirected
11364	#per884	#per92	1	Undirected
11351	#org127	#org63	1	Undirected
11363	#org110	#per723	1	Undirected
11361	#org192	#per963	1	Undirected
11360	#per104	#per94	1	Undirected
11359	#per14	#per44	1	Undirected
11358	#per185	#per26	1	Undirected
11357	#org8	#per137	1	Undirected
11356	#org105	#org106	1	Undirected
11354	#org39	#per790	1	Undirected
11362	#org138	#org147	1	Undirected
10958	#per159	#per845	1	Undirected
11421	#per134	#per270	1	Undirected
11423	#pla268	#pla736	1	Undirected
11490	#org64	#per546	1	Undirected
11489	#per469	#per695	1	Undirected
11487	#per180	#per4	1	Undirected
11486	#pla2	#pla76	1	Undirected
11485	#org105	#per722	1	Undirected
11484	#org195	#per790	1	Undirected
11483	#per128	#per180	1	Undirected
11491	#per125	#per211	1	Undirected
11482	#org172	#per457	1	Undirected
11480	#per106	#per25	1	Undirected
11479	#org168	#per703	1	Undirected
11478	#org192	#per145	1	Undirected
11476	#org70	#pla115	1	Undirected
11474	#per230	#per58	1	Undirected
11473	#org6	#per95	1	Undirected
11470	#org138	#per212	1	Undirected
11481	#pla113	#pla736	1	Undirected
11469	#org47	#per126	1	Undirected
11492	#per538	#per7	1	Undirected
11494	#per35	#per854	1	Undirected
11512	#org21	#pla51	1	Undirected
11511	#per611	#per959	1	Undirected
11510	#org18	#per539	1	Undirected
11509	#per789	#per923	1	Undirected
11508	#per495	#per865	1	Undirected
11507	#org2	#per846	1	Undirected
11506	#pla11	#pla315	1	Undirected
11493	#org139	#org91	1	Undirected
11505	#org43	#per25	1	Undirected
11502	#pla281	#pla349	1	Undirected
11501	#org18	#per0	1	Undirected
11500	#per849	#per923	1	Undirected
11499	#org53	#per20	1	Undirected
11497	#org211	#per104	1	Undirected
11496	#org51	#per34	1	Undirected
11495	#org199	#per475	1	Undirected
11503	#per128	#per539	1	Undirected
11422	#per538	#per722	1	Undirected
11468	#pla152	#pla401	1	Undirected
11466	#org91	#pla404	1	Undirected
11443	#per673	#per718	1	Undirected
11440	#per122	#per212	1	Undirected
11439	#per104	#per861	1	Undirected
11438	#per482	#per955	1	Undirected
11437	#per189	#per2	1	Undirected
11436	#org100	#per676	1	Undirected
11435	#pla495	#pla70	1	Undirected
11444	#org183	#per723	1	Undirected
11434	#org65	#per968	1	Undirected
11432	#org192	#per710	1	Undirected
11430	#org13	#per214	1	Undirected
11429	#org0	#per174	1	Undirected
11428	#per112	#per706	1	Undirected
11427	#pla6	#pla71	1	Undirected
11425	#per102	#per747	1	Undirected
11424	#org224	#per433	1	Undirected
11433	#org106	#org183	1	Undirected
11467	#org183	#org51	1	Undirected
11445	#per4	#per749	1	Undirected
11448	#pla135	#pla57	1	Undirected
11465	#per173	#per207	1	Undirected
11464	#per804	#per821	1	Undirected
11463	#per4	#per545	1	Undirected
11462	#per189	#per46	1	Undirected
11461	#org185	#per205	1	Undirected
11460	#org65	#per14	1	Undirected
11459	#pla115	#pla736	1	Undirected
11446	#per102	#per907	1	Undirected
11458	#org63	#per72	1	Undirected
11455	#pla401	#pla458	1	Undirected
11454	#pla125	#pla329	1	Undirected
11453	#per28	#per3	1	Undirected
11452	#org44	#per700	1	Undirected
11451	#org14	#per10	1	Undirected
11450	#org15	#per25	1	Undirected
11449	#org134	#per779	1	Undirected
11456	#org74	#org99	1	Undirected
11691	#per465	#per539	1	Undirected
10956	#org134	#per923	1	Undirected
10954	#per39	#per552	1	Undirected
10445	#per145	#per469	1	Undirected
10444	#pla22	#pla281	1	Undirected
10443	#org109	#per22	1	Undirected
10442	#pla64	#pla739	1	Undirected
10441	#org111	#per433	1	Undirected
10440	#per245	#per84	1	Undirected
10439	#per496	#per950	1	Undirected
10438	#org91	#per25	1	Undirected
10437	#per189	#per662	1	Undirected
10434	#pla5	#pla88	1	Undirected
10431	#pla108	#pla69	1	Undirected
10430	#per150	#per672	1	Undirected
10429	#per665	#per859	1	Undirected
10428	#org171	#per109	1	Undirected
10427	#org181	#per196	1	Undirected
10447	#org147	#per664	1	Undirected
10448	#per159	#per701	1	Undirected
10449	#per129	#per552	1	Undirected
10452	#per150	#per929	1	Undirected
10474	#org51	#per925	1	Undirected
10472	#org74	#per25	1	Undirected
10471	#org18	#per333	1	Undirected
10470	#org44	#org79	1	Undirected
10469	#org78	#per483	1	Undirected
10468	#pla4	#pla78	1	Undirected
10466	#pla315	#pla82	1	Undirected
10426	#per178	#per582	1	Undirected
10465	#org15	#per531	1	Undirected
10463	#org172	#org185	1	Undirected
10460	#pla495	#pla57	1	Undirected
10458	#per522	#per94	1	Undirected
10457	#pla12	#pla57	1	Undirected
10456	#org18	#per260	1	Undirected
10455	#org114	#org22	1	Undirected
10454	#per241	#per463	1	Undirected
10464	#org147	#per545	1	Undirected
10424	#per1	#per874	1	Undirected
10423	#org24	#org55	1	Undirected
10422	#pla371	#pla4	1	Undirected
10398	#per528	#per951	1	Undirected
10397	#org144	#org87	1	Undirected
10396	#org194	#per41	1	Undirected
10395	#pla214	#pla401	1	Undirected
10394	#org100	#per986	1	Undirected
10393	#per788	#per93	1	Undirected
10392	#org88	#pla382	1	Undirected
10399	#org44	#pla495	1	Undirected
10391	#per2	#per268	1	Undirected
10389	#per2	#per708	1	Undirected
10388	#org197	#per135	1	Undirected
10387	#per207	#per611	1	Undirected
10386	#per161	#per875	1	Undirected
10385	#per4	#per420	1	Undirected
10384	#per562	#per696	1	Undirected
10383	#per122	#per242	1	Undirected
10390	#org50	#per724	1	Undirected
10475	#pla2	#pla24	1	Undirected
10400	#per12	#per181	1	Undirected
10402	#per127	#per253	1	Undirected
10421	#org147	#per489	1	Undirected
10419	#org158	#per173	1	Undirected
10418	#per25	#per783	1	Undirected
10417	#org102	#per211	1	Undirected
10416	#org18	#per570	1	Undirected
10415	#per14	#per47	1	Undirected
10414	#org192	#per489	1	Undirected
10401	#per708	#per929	1	Undirected
10412	#pla22	#pla71	1	Undirected
10409	#pla152	#pla206	1	Undirected
10408	#org134	#per789	1	Undirected
10407	#per659	#per960	1	Undirected
10406	#pla11	#pla308	1	Undirected
10405	#org100	#per330	1	Undirected
10404	#org80	#per122	1	Undirected
10403	#org78	#pla404	1	Undirected
10410	#org183	#per693	1	Undirected
10477	#pla108	#pla116	1	Undirected
10478	#org18	#org27	1	Undirected
10479	#org21	#per134	1	Undirected
10542	#org3	#org91	1	Undirected
10541	#org100	#per545	1	Undirected
10540	#per672	#per733	1	Undirected
10539	#org118	#org40	1	Undirected
10537	#pla539	#pla588	1	Undirected
10536	#pla5	#pla62	1	Undirected
10534	#org102	#per729	1	Undirected
10543	#per315	#pla296	1	Undirected
10533	#pla192	#pla22	1	Undirected
10531	#per210	#per469	1	Undirected
10530	#org15	#per869	1	Undirected
10529	#org57	#per482	1	Undirected
10528	#pla387	#pla76	1	Undirected
10527	#org138	#per126	1	Undirected
10526	#org183	#per106	1	Undirected
10525	#pla401	#pla92	1	Undirected
10532	#org50	#per465	1	Undirected
10524	#pla191	#pla20	1	Undirected
10544	#org43	#per47	1	Undirected
10546	#per129	#per659	1	Undirected
10566	#pla149	#pla468	1	Undirected
10565	#pla539	#pla97	1	Undirected
10563	#pla116	#pla18	1	Undirected
10562	#per20	#per654	1	Undirected
10561	#org179	#per464	1	Undirected
10560	#per166	#per657	1	Undirected
10558	#org126	#pla404	1	Undirected
10545	#per44	#per489	1	Undirected
10556	#org18	#per959	1	Undirected
10554	#pla111	#pla401	1	Undirected
10553	#pla24	#pla384	1	Undirected
10552	#pla214	#pla250	1	Undirected
10551	#pla78	#pla84	1	Undirected
10550	#per172	#per653	1	Undirected
10548	#per562	#pla3	1	Undirected
10547	#org54	#per545	1	Undirected
10555	#org172	#per125	1	Undirected
10382	#per143	#per562	1	Undirected
10523	#per2	#per673	1	Undirected
10521	#per14	#pla239	1	Undirected
10496	#per207	#per58	1	Undirected
10495	#per128	#per36	1	Undirected
10494	#org99	#per109	1	Undirected
10493	#pla329	#pla57	1	Undirected
10492	#org146	#per253	1	Undirected
10491	#org23	#per1	1	Undirected
10490	#org0	#pla337	1	Undirected
10497	#org15	#per985	1	Undirected
10489	#pla138	#pla18	1	Undirected
10487	#org101	#per733	1	Undirected
10486	#org134	#per670	1	Undirected
10485	#org109	#per457	1	Undirected
10484	#org110	#org167	1	Undirected
10483	#per131	#per925	1	Undirected
10482	#org165	#per420	1	Undirected
10480	#org25	#per130	1	Undirected
10488	#per15	#per35	1	Undirected
10522	#org146	#org46	1	Undirected
10498	#pla329	#pla4	1	Undirected
10501	#org111	#per157	1	Undirected
10520	#pla403	#pla6	1	Undirected
10519	#per14	#per708	1	Undirected
10518	#org141	#org78	1	Undirected
10515	#per533	#per652	1	Undirected
10514	#org18	#per484	1	Undirected
10513	#org0	#pla145	1	Undirected
10512	#org69	#per2	1	Undirected
10499	#per241	#pla3	1	Undirected
10511	#org131	#per986	1	Undirected
10509	#per150	#per654	1	Undirected
10508	#per481	#per496	1	Undirected
10507	#per24	#per703	1	Undirected
10506	#per2	#per527	1	Undirected
10505	#org101	#per25	1	Undirected
10503	#org17	#per181	1	Undirected
10502	#pla143	#pla22	1	Undirected
10510	#per15	#per2	1	Undirected
10567	#org147	#per512	1	Undirected
10381	#per158	#pla84	1	Undirected
10379	#pla206	#pla214	1	Undirected
10259	#per2	#per719	1	Undirected
10256	#org168	#per25	1	Undirected
10255	#pla113	#pla26	1	Undirected
10254	#per272	#pla57	1	Undirected
10253	#org14	#org88	1	Undirected
10252	#per315	#per695	1	Undirected
10251	#pla107	#pla393	1	Undirected
10249	#per1	#pla110	1	Undirected
10248	#per3	#per466	1	Undirected
10247	#per245	#per500	1	Undirected
10246	#pla350	#pla5	1	Undirected
10245	#org3	#org96	1	Undirected
10244	#per23	#per695	1	Undirected
10243	#org37	#org66	1	Undirected
10242	#per728	#per729	1	Undirected
10260	#org41	#per420	1	Undirected
10261	#pla371	#pla393	1	Undirected
10262	#org22	#per158	1	Undirected
10263	#per925	#per944	1	Undirected
10282	#per134	#per171	1	Undirected
10281	#org27	#per747	1	Undirected
10280	#per354	#per923	1	Undirected
10279	#org171	#org93	1	Undirected
10278	#org78	#per790	1	Undirected
10275	#per847	#pla4	1	Undirected
10274	#pla191	#pla26	1	Undirected
10241	#per13	#per672	1	Undirected
10273	#per663	#per707	1	Undirected
10271	#per471	#per577	1	Undirected
10269	#pla54	#pla732	1	Undirected
10268	#pla178	#pla250	1	Undirected
10267	#per143	#per531	1	Undirected
10266	#org110	#per545	1	Undirected
10265	#org17	#per851	1	Undirected
10264	#per156	#per24	1	Undirected
10272	#per0	#per35	1	Undirected
10240	#per2	#per571	1	Undirected
10239	#org138	#per320	1	Undirected
10238	#org185	#per482	1	Undirected
10212	#org15	#per159	1	Undirected
10211	#per241	#per787	1	Undirected
10210	#pla101	#pla146	1	Undirected
10209	#org13	#per678	1	Undirected
10207	#org14	#org37	1	Undirected
10206	#per39	#per908	1	Undirected
10205	#per6	#per779	1	Undirected
10213	#org0	#per708	1	Undirected
10204	#per109	#per20	1	Undirected
10201	#per14	#per908	1	Undirected
10200	#org21	#per171	1	Undirected
10199	#per230	#per745	1	Undirected
10198	#pla11	#pla61	1	Undirected
10197	#org188	#org44	1	Undirected
10195	#pla20	#pla62	1	Undirected
10193	#org191	#per564	1	Undirected
10203	#org102	#per714	1	Undirected
10283	#per351	#per469	1	Undirected
10214	#pla152	#pla26	1	Undirected
10216	#per3	#per454	1	Undirected
10237	#org63	#org83	1	Undirected
10236	#org0	#pla70	1	Undirected
10235	#pla214	#pla92	1	Undirected
10234	#per124	#per22	1	Undirected
10231	#per507	#per660	1	Undirected
10230	#org66	#per500	1	Undirected
10228	#per371	#per93	1	Undirected
10215	#per3	#per765	1	Undirected
10227	#per28	#per35	1	Undirected
10225	#org65	#per716	1	Undirected
10224	#pla108	#pla80	1	Undirected
10222	#org29	#per144	1	Undirected
10221	#per4	#per539	1	Undirected
10219	#org144	#per719	1	Undirected
10218	#org88	#per960	1	Undirected
10217	#per35	#per496	1	Undirected
10226	#pla1	#pla80	1	Undirected
10284	#pla152	#pla736	1	Undirected
10285	#org122	#org195	1	Undirected
10286	#org17	#per253	1	Undirected
10353	#per135	#per157	1	Undirected
10352	#per144	#per655	1	Undirected
10350	#org14	#org27	1	Undirected
10349	#per140	#per39	1	Undirected
10348	#per122	#per177	1	Undirected
10347	#org94	#per46	1	Undirected
10346	#per125	#per31	1	Undirected
10354	#org190	#org88	1	Undirected
10344	#pla315	#pla371	1	Undirected
10342	#per129	#per845	1	Undirected
10341	#org16	#per233	1	Undirected
10340	#org183	#per233	1	Undirected
10339	#per527	#per722	1	Undirected
10338	#org144	#org6	1	Undirected
10337	#pla152	#pla80	1	Undirected
10336	#org48	#org86	1	Undirected
10343	#pla470	#pla485	1	Undirected
10334	#org96	#per972	1	Undirected
10355	#org168	#per789	1	Undirected
10358	#per843	#per874	1	Undirected
10378	#per373	#per653	1	Undirected
10377	#org4	#per963	1	Undirected
10376	#pla329	#pla505	1	Undirected
10375	#per562	#per982	1	Undirected
10372	#per707	#per733	1	Undirected
10371	#per124	#per679	1	Undirected
10370	#org98	#per483	1	Undirected
10356	#per693	#per703	1	Undirected
10369	#per128	#per333	1	Undirected
10367	#org70	#per171	1	Undirected
10366	#org144	#per111	1	Undirected
10364	#per134	#per463	1	Undirected
10362	#org144	#per505	1	Undirected
10361	#per210	#per23	1	Undirected
10360	#per127	#per211	1	Undirected
10359	#per654	#per929	1	Undirected
10368	#pla1	#pla206	1	Undirected
10380	#org197	#per846	1	Undirected
10333	#pla108	#pla11	1	Undirected
10331	#per158	#per351	1	Undirected
10306	#per162	#per2	1	Undirected
10305	#org40	#per162	1	Undirected
10304	#org70	#per673	1	Undirected
10303	#per272	#per94	1	Undirected
10301	#per179	#per790	1	Undirected
10300	#per158	#per469	1	Undirected
10299	#org192	#per462	1	Undirected
10307	#per715	#per719	1	Undirected
10298	#org86	#org97	1	Undirected
10295	#org143	#tim2	1	Undirected
10293	#per128	#per749	1	Undirected
10292	#per47	#per984	1	Undirected
10291	#per703	#per92	1	Undirected
10289	#per0	#per507	1	Undirected
10288	#org14	#org70	1	Undirected
10287	#per161	#per464	1	Undirected
10296	#org109	#per180	1	Undirected
10332	#org111	#org15	1	Undirected
10308	#per599	#per869	1	Undirected
10311	#org165	#per242	1	Undirected
10330	#org0	#per496	1	Undirected
10329	#per2	#per84	1	Undirected
10328	#per259	#per279	1	Undirected
10327	#pla115	#pla76	1	Undirected
10325	#org54	#org66	1	Undirected
10324	#org146	#org25	1	Undirected
10323	#per137	#per77	1	Undirected
10310	#per124	#per13	1	Undirected
10322	#org147	#per531	1	Undirected
10320	#per673	#per776	1	Undirected
10318	#pla108	#pla139	1	Undirected
10317	#per266	#per468	1	Undirected
10315	#org21	#per653	1	Undirected
10314	#per272	#per986	1	Undirected
10313	#per134	#per582	1	Undirected
10312	#per242	#per3	1	Undirected
10321	#per124	#per481	1	Undirected
10568	#org43	#per205	1	Undirected
10569	#org89	#per701	1	Undirected
10570	#per572	#per612	1	Undirected
10836	#per135	#per433	1	Undirected
10835	#per653	#per709	1	Undirected
10834	#pla249	#pla83	1	Undirected
10833	#per109	#per13	1	Undirected
10832	#per169	#per610	1	Undirected
10831	#per485	#per533	1	Undirected
10829	#per120	#per7	1	Undirected
10828	#per652	#pla3	1	Undirected
10827	#per50	#per733	1	Undirected
10826	#org79	#per144	1	Undirected
10824	#org78	#per26	1	Undirected
10823	#per0	#per504	1	Undirected
10822	#org15	#per39	1	Undirected
10821	#org8	#per725	1	Undirected
10820	#per12	#per149	1	Undirected
10837	#per500	#per693	1	Undirected
10838	#org0	#per236	1	Undirected
10839	#per242	#per420	1	Undirected
10840	#per553	#per725	1	Undirected
10858	#org147	#per159	1	Undirected
10857	#per475	#per845	1	Undirected
10856	#per333	#per614	1	Undirected
10855	#pla87	#pla89	1	Undirected
10853	#org147	#per36	1	Undirected
10852	#per212	#per315	1	Undirected
10851	#per161	#per58	1	Undirected
10819	#per14	#per18	1	Undirected
10849	#org37	#per789	1	Undirected
10847	#org53	#org82	1	Undirected
10846	#org88	#per675	1	Undirected
10845	#per212	#per466	1	Undirected
10844	#pla3	#pla351	1	Undirected
10843	#pla133	#pla159	1	Undirected
10842	#per11	#per726	1	Undirected
10841	#org46	#per18	1	Undirected
10848	#pla149	#pla374	1	Undirected
10818	#org13	#org211	1	Undirected
10817	#per157	#per270	1	Undirected
10815	#per531	#per670	1	Undirected
10789	#per128	#per489	1	Undirected
10788	#org211	#per420	1	Undirected
10787	#per140	#per657	1	Undirected
10785	#org195	#per36	1	Undirected
10784	#org132	#org16	1	Undirected
10783	#pla214	#pla80	1	Undirected
10782	#org147	#pla3	1	Undirected
10790	#per35	#per489	1	Undirected
10780	#per128	#per19	1	Undirected
10778	#pla115	#pla61	1	Undirected
10777	#org17	#org43	1	Undirected
10776	#per205	#per3	1	Undirected
10775	#pla159	#pla41	1	Undirected
10774	#org89	#per125	1	Undirected
10773	#org171	#per211	1	Undirected
10772	#per162	#per21	1	Undirected
10779	#per136	#per670	1	Undirected
10859	#org63	#per464	1	Undirected
10791	#pla86	#pla88	1	Undirected
10793	#org55	#org65	1	Undirected
10813	#per671	#per675	1	Undirected
10812	#org183	#per489	1	Undirected
10811	#org88	#per460	1	Undirected
10810	#org102	#per861	1	Undirected
10809	#per150	#per84	1	Undirected
10807	#per137	#per963	1	Undirected
10806	#per779	#per952	1	Undirected
10792	#org88	#per20	1	Undirected
10805	#org182	#per701	1	Undirected
10803	#org183	#per457	1	Undirected
10802	#org93	#per242	1	Undirected
10801	#per500	#per749	1	Undirected
10799	#per19	#per462	1	Undirected
10798	#per157	#pla69	1	Undirected
10797	#per180	#per214	1	Undirected
10794	#per2	#per42	1	Undirected
10804	#org127	#org146	1	Undirected
10860	#org13	#per171	1	Undirected
10861	#per157	#per6	1	Undirected
10863	#per4	#per546	1	Undirected
10932	#org18	#per157	1	Undirected
10931	#per19	#per20	1	Undirected
10930	#org65	#per118	1	Undirected
10929	#org0	#org55	1	Undirected
10928	#per104	#per729	1	Undirected
10927	#per157	#pla3	1	Undirected
10925	#org4	#per545	1	Undirected
10933	#pla133	#pla143	1	Undirected
10924	#org101	#per128	1	Undirected
